 ,Value
1,4250.373
2,4092.460
3,4040.092
4,4107.942
5,3967.864
6,4001.533
7,3989.673
8,4010.983
9,4011.885
10,4139.793
11,3994.241
12,3977.655
13,4043.818
14,4032.397
15,4079.308
16,4024.199
17,4021.009
18,4110.102
19,4076.488
20,4099.276
21,4048.444
22,4147.791
23,4173.149
24,4103.129
25,4043.894
26,4015.332
27,4043.406
28,3944.466
29,4034.988
30,3997.285
31,4008.336
32,4027.278
33,4053.479
34,3980.475
35,4047.150
36,3968.436
37,3982.362
38,4135.977
39,4102.896
40,3977.280
41,4100.675
42,4062.734
43,4133.108
44,4065.226
45,4173.607
46,4154.944
47,4089.495
48,4015.948
49,3923.634
50,4006.783
51,4090.215
52,4040.226
53,3940.620
54,3973.913
55,4122.933
56,3966.449
57,3994.703
58,3944.475
59,3875.801
60,3993.149
61,4029.595
62,3823.836
63,3941.600
64,3999.049
65,3884.987
66,3901.723
67,3973.842
68,4012.065
69,3955.238
70,3866.687
71,3947.582
72,4022.234
73,3927.003
74,3913.514
75,3945.607
76,3893.754
77,3826.388
78,3854.340
79,3878.106
80,3746.054
81,3940.612
82,3911.182
83,3943.510
84,3882.565
85,3818.456
86,3959.905
87,3873.155
88,3951.318
89,4004.867
90,4007.711
91,3996.578
92,3830.516
93,3833.974
94,3813.614
95,3852.237
96,3969.240
97,3923.807
98,3880.719
99,4024.918
100,3953.861
101,3899.420
102,4002.732
103,3960.604
104,3975.151
105,3923.874
106,4066.531
107,4074.208
108,4057.977
109,3975.072
110,3963.909
111,3967.657
112,3986.023
113,3977.906
114,3982.891
115,3966.055
116,4035.544
117,4098.300
118,4190.552
119,4159.859
120,4138.854
121,4096.552
122,4015.625
123,4122.209
124,4161.888
125,4170.536
126,4131.979
127,4057.698
128,4056.998
129,4124.109
130,4284.747
131,4134.592
132,4155.251
133,4081.767
134,4107.791
135,4153.182
136,4064.823
137,4072.936
138,4075.069
139,4164.460
140,4126.862
141,4118.180
142,4154.993
143,4222.244
144,4168.177
145,4107.315
146,4063.315
147,4185.064
148,4106.995
149,4228.812
150,4109.326
151,4187.397
152,4195.963
153,4212.019
154,4210.985
155,4264.407
