 ,Value
1,3683.388
2,3752.533
3,3722.547
4,3758.919
5,3771.874
6,3704.139
7,3771.413
8,3738.090
9,3744.168
10,3704.787
11,3735.585
12,3718.367
13,3697.553
14,3722.211
15,3673.330
16,3676.757
17,3666.370
18,3651.279
19,3605.913
20,3648.663
21,3695.178
22,3692.518
23,3592.978
24,3601.041
25,3588.856
26,3563.661
27,3589.093
28,3611.923
29,3563.374
30,3554.757
31,3577.925
32,3633.039
33,3646.181
34,3590.649
35,3608.811
36,3603.132
37,3657.948
38,3635.890
39,3622.915
40,3682.208
41,3718.388
42,3678.891
43,3687.222
44,3662.422
45,3606.475
46,3641.546
47,3694.625
48,3688.065
49,3753.864
50,3613.665
51,3623.407
52,3638.545
53,3588.208
54,3569.651
55,3572.377
56,3650.052
57,3642.156
58,3659.097
59,3608.484
60,3563.181
61,3613.173
62,3591.512
63,3629.520
64,3661.615
65,3730.770
66,3725.237
67,3632.927
68,3649.399
69,3602.763
70,3674.349
71,3651.938
72,3634.024
73,3683.364
74,3642.631
75,3640.202
76,3641.653
77,3645.171
78,3703.012
79,3675.180
80,3668.549
81,3689.744
82,3700.063
83,3669.696
84,3614.574
85,3682.967
86,3715.550
87,3675.855
88,3671.954
89,3679.049
90,3650.722
91,3692.885
92,3653.369
93,3750.770
94,3656.477
95,3632.921
96,3618.555
97,3649.806
98,3582.378
99,3664.531
100,3610.135
101,3640.480
102,3643.819
103,3703.393
104,3638.943
105,3642.243
106,3619.853
107,3619.024
108,3570.400
109,3609.669
110,3631.834
111,3610.872
112,3675.864
113,3574.383
114,3646.529
115,3734.590
116,3719.096
117,3673.232
118,3673.056
119,3654.551
120,3715.597
121,3676.794
122,3747.488
123,3683.764
124,3625.561
125,3659.810
126,3714.532
127,3732.052
128,3782.522
129,3664.600
130,3651.247
131,3783.416
132,3828.274
133,3707.165
134,3710.620
135,3756.726
136,3705.872
137,3704.804
138,3722.713
139,3733.099
140,3725.247
141,3760.461
142,3835.711
143,3826.359
144,3854.555
145,3798.315
146,3844.900
147,3892.951
148,3800.058
149,3760.779
150,3819.089
151,3890.946
152,3860.940
153,3839.974
154,4025.607
155,3925.429
156,3954.104
157,4004.188
158,3901.152
159,3918.911
160,3949.141
161,3935.925
162,4024.280
163,3948.883
164,3953.392
165,3859.335
166,3916.004
167,3932.714
168,3859.132
