 ,Value
1,3720.052
2,3813.505
3,3717.082
4,3647.983
5,3752.402
6,3743.330
7,3708.737
8,3887.081
9,3766.718
10,3818.121
11,3846.531
12,3853.470
13,3846.678
14,3768.499
15,3793.169
16,3767.915
17,3867.579
18,3889.559
19,3928.434
20,3820.899
21,3780.739
22,3824.352
23,3799.348
24,3803.075
25,3803.423
26,3816.876
27,3796.945
28,3912.697
29,3724.478
30,3777.467
31,3778.039
32,3786.589
33,3789.009
34,3897.131
35,3821.572
36,3779.513
37,3838.190
38,3757.081
39,3852.522
40,3836.738
41,3815.547
42,3747.106
43,3865.512
44,3827.600
45,3778.075
46,3790.130
47,3765.328
48,3796.405
49,3739.421
50,3830.531
51,3860.116
52,3837.800
53,3792.385
54,3725.092
55,3783.537
56,3831.280
57,3830.787
58,3805.673
59,3852.592
60,3805.963
61,3739.746
62,3828.288
63,3804.846
64,3811.708
65,3793.795
66,3761.958
67,3710.954
68,3744.372
69,3850.909
70,3819.554
71,3840.181
72,3804.595
73,3858.210
74,3866.509
75,3966.952
