X	Y
205.500	373.167
205.360	374.154
205.221	375.142
205.082	376.129
204.943	377.117
204.804	378.104
204.666	379.092
204.528	380.080
204.391	381.067
204.255	382.055
204.120	383.043
203.985	384.032
203.852	385.020
203.720	386.008
203.589	386.997
203.459	387.986
203.331	388.975
203.204	389.964
203.079	390.953
202.955	391.943
202.833	392.933
202.713	393.923
202.595	394.913
202.478	395.903
202.364	396.894
202.252	397.885
202.142	398.876
202.034	399.868
201.928	400.859
201.825	401.851
201.724	402.843
201.626	403.836
201.530	404.828
201.437	405.821
201.346	406.814
201.259	407.808
201.173	408.801
201.091	409.795
201.012	410.789
200.935	411.784
200.861	412.778
200.791	413.773
200.723	414.768
200.658	415.763
200.595	416.758
200.535	417.754
200.478	418.749
200.422	419.745
200.369	420.741
200.318	421.737
200.269	422.733
200.221	423.729
200.176	424.725
200.132	425.722
200.089	426.718
200.048	427.715
200.008	428.711
199.969	429.707
199.932	430.704
199.895	431.701
199.860	432.697
199.825	433.694
199.791	434.691
199.758	435.687
199.725	436.684
199.693	437.681
199.661	438.678
199.629	439.674
199.598	440.671
199.567	441.668
199.536	442.665
199.505	443.661
199.474	444.658
199.442	445.655
199.411	446.652
199.379	447.649
199.346	448.645
199.313	449.642
199.280	450.639
199.245	451.635
199.210	452.632
199.174	453.629
199.138	454.625
199.100	455.622
199.061	456.618
199.020	457.615
198.978	458.611
198.935	459.608
198.891	460.604
198.844	461.600
198.796	462.596
198.747	463.592
198.695	464.588
198.641	465.584
198.586	466.580
198.529	467.575
198.470	468.571
198.408	469.566
198.345	470.561
198.280	471.557
198.212	472.551
198.142	473.546
198.070	474.541
197.996	475.535
197.920	476.530
197.841	477.524
197.759	478.518
197.675	479.512
197.589	480.505
197.500	481.498
197.408	482.491
197.313	483.484
197.216	484.477
197.116	485.469
197.013	486.461
196.906	487.452
196.797	488.444
196.684	489.435
196.568	490.425
196.448	491.415
196.325	492.405
196.198	493.394
196.068	494.383
195.934	495.371
195.795	496.358
195.653	497.345
195.506	498.332
195.355	499.318
195.199	500.303
195.038	501.287
194.873	502.270
194.702	503.253
194.526	504.235
194.345	505.215
194.160	506.195
193.969	507.174
193.773	508.152
193.573	509.129
193.368	510.105
193.158	511.080
192.944	512.054
192.726	513.027
192.504	513.999
192.278	514.970
192.048	515.941
191.815	516.910
191.579	517.879
191.339	518.847
191.097	519.815
190.852	520.781
190.605	521.748
190.356	522.713
190.105	523.678
189.852	524.643
189.598	525.608
189.344	526.572
189.089	527.536
188.833	528.500
