 ,Value
1,4140.006
2,4125.044
3,4093.982
4,4097.813
5,4217.875
6,4089.117
7,4103.729
8,4090.727
9,4136.159
10,4066.744
11,4061.953
12,4127.322
13,4185.128
14,4182.218
15,4227.926
16,4240.418
17,4179.457
18,4191.705
19,4180.412
20,4210.316
21,4204.993
22,4191.494
23,4052.267
24,4053.824
25,4042.166
26,4097.500
27,4202.835
28,4190.710
29,4252.660
30,4045.336
31,4193.188
32,4192.407
33,4249.497
34,4322.664
35,4298.828
36,4166.997
37,4281.036
38,4225.370
39,4244.674
40,4118.072
41,4162.384
42,4200.538
43,4192.584
44,4140.593
45,4097.544
46,4059.252
47,4201.447
48,4284.551
49,4253.734
50,4250.049
51,4144.421
52,4152.583
53,4165.389
54,4148.324
55,4169.551
56,4127.665
57,4068.713
58,4026.760
59,4097.365
60,4119.855
61,3992.596
62,4054.645
63,4130.319
64,4063.541
65,4113.282
66,4080.179
67,4104.781
68,4144.986
69,4090.292
70,4104.233
71,4094.184
72,4069.644
73,4085.040
74,4029.404
75,4065.338
76,4153.028
77,4085.676
78,4039.382
79,4147.318
80,4159.508
81,4108.765
82,4068.402
83,3963.278
84,3954.794
85,3970.152
86,4019.767
87,3971.631
88,3973.414
89,4010.599
90,4046.163
91,4049.291
92,4039.055
93,4051.374
94,4070.217
95,4098.072
96,4051.614
97,4046.149
98,4053.529
99,4139.754
100,4167.561
101,4069.731
102,4131.358
103,4113.876
104,4114.401
105,4127.681
106,4163.136
107,4212.857
108,4207.735
109,4063.305
110,4183.126
111,4164.917
112,4271.144
113,4176.363
114,4246.880
115,4220.802
116,4193.302
117,4163.495
118,4081.609
119,4201.894
120,4194.167
121,4128.613
122,4046.295
123,4121.744
124,4118.060
125,4122.093
126,4202.275
127,4220.720
128,4177.715
129,4176.738
130,4227.356
131,4265.636
132,4134.035
133,4170.739
134,4167.922
135,4156.341
136,4296.813
137,4303.863
138,4218.681
139,4245.557
140,4398.135
141,4305.074
142,4433.498
143,4418.036
144,4294.214
145,4243.740
146,4251.292
147,4242.523
148,4357.376
149,4344.425
150,4325.666
151,4203.747
152,4202.223
153,4092.476
154,4148.112
155,4144.851
156,4142.558
157,4146.064
158,4107.185
