 ,Value
1,3262.948
2,3291.808
3,3243.207
4,3309.966
5,3280.315
6,3192.979
7,3215.047
8,3235.448
9,3245.636
10,3278.077
11,3312.856
12,3265.623
13,3249.741
14,3303.476
15,3290.585
16,3258.513
17,3274.936
18,3290.459
19,3282.195
20,3307.247
21,3279.047
22,3264.458
23,3277.385
24,3245.475
25,3296.851
26,3327.246
27,3310.709
28,3280.635
29,3253.678
30,3235.292
31,3259.487
32,3298.717
33,3304.774
34,3273.141
35,3280.896
36,3281.305
37,3265.574
38,3332.975
39,3304.263
40,3256.948
41,3266.865
42,3251.846
43,3266.888
44,3286.658
45,3238.625
46,3242.714
47,3204.895
48,3230.998
49,3241.646
50,3228.671
51,3221.895
52,3242.634
53,3254.989
54,3226.127
55,3249.206
56,3241.319
57,3261.866
58,3235.968
59,3244.481
60,3270.281
61,3273.975
62,3266.847
63,3287.917
64,3283.034
65,3291.536
66,3318.246
67,3339.919
68,3310.885
69,3248.015
70,3269.653
71,3274.674
72,3268.484
73,3269.954
74,3280.356
75,3300.756
76,3276.988
77,3286.207
78,3296.204
79,3295.000
80,3317.647
81,3353.570
82,3362.364
83,3356.749
84,3349.603
85,3338.654
86,3381.558
87,3353.043
88,3340.277
89,3315.899
90,3251.720
91,3267.453
92,3281.742
93,3321.475
94,3283.867
95,3300.386
96,3311.810
97,3269.560
98,3267.716
99,3309.066
100,3318.644
101,3321.940
102,3348.185
103,3332.020
104,3312.226
105,3278.156
106,3277.303
107,3307.380
108,3320.230
109,3273.028
110,3282.528
111,3284.581
112,3283.180
113,3285.970
114,3254.189
115,3285.660
116,3316.737
117,3292.124
118,3257.385
119,3249.110
120,3297.608
121,3284.230
122,3272.509
123,3292.734
124,3253.394
125,3282.007
126,3301.781
127,3295.196
128,3291.024
129,3282.128
130,3283.949
131,3286.770
132,3289.452
133,3249.891
134,3276.932
135,3226.946
136,3249.048
137,3265.513
138,3271.778
139,3268.580
140,3276.175
141,3292.034
142,3336.176
143,3288.980
144,3348.495
145,3331.115
146,3318.450
147,3299.400
148,3347.224
149,3336.966
150,3285.505
151,3292.168
152,3347.263
153,3277.899
154,3257.855
155,3342.721
156,3328.669
157,3321.155
158,3333.938
159,3331.643
160,3350.140
161,3309.822
162,3304.440
163,3381.563
164,3381.101
165,3350.829
166,3349.406
167,3347.380
168,3310.328
169,3294.029
170,3256.848
171,3248.765
172,3310.929
173,3345.031
174,3304.644
175,3282.120
176,3281.067
177,3274.680
178,3303.086
179,3296.884
180,3279.074
181,3297.534
182,3325.360
