120	560
592.000	206.000
591.011	206.145
590.021	206.290
589.032	206.434
588.042	206.579
587.053	206.724
586.063	206.869
585.074	207.014
584.084	207.159
583.095	207.305
582.106	207.450
581.116	207.596
580.127	207.742
579.138	207.888
578.148	208.034
577.159	208.181
576.170	208.328
575.181	208.475
574.192	208.622
573.203	208.769
572.214	208.917
571.225	209.066
570.236	209.214
569.247	209.363
568.258	209.512
567.270	209.663
566.281	209.813
565.292	209.963
564.304	210.113
563.315	210.266
562.327	210.418
561.339	210.570
560.351	210.723
559.362	210.876
558.374	211.031
557.386	211.186
556.399	211.341
555.411	211.495
554.423	211.653
553.436	211.810
552.448	211.968
551.461	212.126
550.473	212.284
549.486	212.445
548.499	212.606
547.512	212.766
546.525	212.927
545.539	213.090
544.552	213.254
543.566	213.419
542.579	213.583
541.593	213.747
540.607	213.915
539.621	214.083
538.636	214.252
537.650	214.420
536.664	214.589
535.679	214.761
534.694	214.934
533.709	215.106
532.724	215.278
531.740	215.453
530.755	215.630
529.771	215.807
528.787	215.984
527.803	216.161
526.819	216.342
525.836	216.523
524.852	216.705
523.869	216.887
522.886	217.069
521.903	217.256
520.921	217.443
519.939	217.630
518.956	217.817
517.974	218.006
516.993	218.198
516.012	218.391
515.030	218.583
514.049	218.775
513.068	218.971
512.088	219.169
511.108	219.368
510.128	219.566
509.148	219.764
508.169	219.967
507.190	220.172
506.211	220.376
505.232	220.580
504.253	220.785
503.276	220.995
502.298	221.205
501.320	221.416
500.343	221.626
499.365	221.838
498.389	222.055
497.413	222.271
496.436	222.487
495.460	222.704
494.485	222.923
493.510	223.146
492.535	223.368
491.560	223.591
490.585	223.813
489.611	224.040
488.637	224.269
487.664	224.497
486.690	224.726
485.717	224.954
484.745	225.188
483.772	225.423
482.800	225.658
481.828	225.892
480.856	226.128
479.886	226.369
478.915	226.609
477.945	226.850
476.974	227.091
476.004	227.334
475.035	227.581
474.066	227.828
473.097	228.075
472.128	228.322
471.160	228.573
470.193	228.826
469.225	229.079
468.258	229.332
467.290	229.585
466.324	229.844
465.359	230.104
464.393	230.363
463.427	230.623
462.462	230.883
461.498	231.149
460.534	231.416
459.570	231.682
458.606	231.948
457.643	232.217
456.681	232.489
455.718	232.762
454.756	233.035
453.794	233.307
452.834	233.585
451.873	233.864
450.913	234.144
449.953	234.423
448.993	234.704
448.035	234.990
447.077	235.276
446.119	235.563
445.161	235.849
444.204	236.139
443.248	236.433
442.292	236.726
441.336	237.019
440.380	237.313
439.426	237.613
438.472	237.914
437.519	238.215
436.565	238.516
435.612	238.820
434.661	239.128
433.710	239.437
432.759	239.745
431.807	240.054
430.859	240.370
429.910	240.686
428.961	241.002
428.012	241.318
427.066	241.640
426.120	241.964
425.174	242.288
424.228	242.612
423.282	242.939
422.339	243.271
421.396	243.603
420.453	243.935
419.509	244.267
418.568	244.605
417.628	244.944
416.687	245.283
415.746	245.622
414.806	245.965
413.868	246.309
412.929	246.654
411.990	246.998
411.052	247.346
410.115	247.695
409.178	248.044
408.241	248.393
407.305	248.744
406.369	249.097
405.433	249.450
404.498	249.802
403.562	250.156
402.628	250.511
401.693	250.867
400.758	251.222
399.823	251.578
398.889	251.934
397.955	252.291
397.021	252.647
396.086	253.004
395.152	253.361
394.218	253.717
393.284	254.074
392.349	254.430
391.415	254.786
390.480	255.141
389.545	255.497
388.610	255.852
387.675	256.205
386.739	256.558
385.804	256.911
384.867	257.263
383.931	257.612
382.994	257.962
382.057	258.311
381.119	258.659
380.180	259.003
379.242	259.348
378.303	259.693
377.363	260.034
376.422	260.373
375.481	260.711
374.540	261.050
373.598	261.384
372.654	261.715
371.710	262.046
370.767	262.377
369.821	262.703
368.875	263.025
367.928	263.348
366.982	263.670
366.033	263.986
365.083	264.299
364.133	264.612
363.183	264.925
362.231	265.231
361.279	265.535
360.326	265.840
359.374	266.144
358.419	266.443
357.465	266.741
356.510	267.038
355.555	267.336
354.599	267.629
353.643	267.922
352.687	268.215
351.731	268.507
350.774	268.797
349.817	269.087
348.859	269.377
347.902	269.666
346.945	269.955
345.987	270.243
345.030	270.532
344.072	270.820
343.115	271.109
342.158	271.398
341.201	271.687
340.243	271.977
339.287	272.269
338.330	272.560
337.374	272.852
336.418	273.145
335.463	273.441
334.507	273.737
333.552	274.033
332.598	274.333
331.645	274.636
330.692	274.939
329.739	275.241
328.788	275.551
327.838	275.862
326.888	276.174
325.938	276.487
324.991	276.809
324.044	277.131
323.098	277.453
322.154	277.783
321.212	278.118
320.270	278.454
319.328	278.790
318.391	279.141
317.455	279.492
316.519	279.844
315.586	280.205
314.658	280.575
313.729	280.946
312.801	281.318
311.880	281.710
310.960	282.102
310.040	282.493
309.127	282.901
308.217	283.315
307.306	283.728
306.401	284.152
305.500	284.587
304.600	285.022
303.702	285.463
302.812	285.919
301.922	286.375
301.033	286.833
300.154	287.309
299.275	287.785
298.395	288.262
297.526	288.757
296.658	289.252
295.789	289.747
294.929	290.258
294.071	290.771
293.212	291.284
292.361	291.809
291.513	292.339
290.665	292.868
289.822	293.406
288.983	293.951
288.144	294.495
287.309	295.045
286.479	295.602
285.648	296.159
284.820	296.719
283.997	297.288
283.175	297.857
282.352	298.425
281.536	299.003
280.720	299.581
279.904	300.160
279.092	300.743
278.282	301.329
277.472	301.915
276.663	302.503
275.858	303.097
275.053	303.691
274.249	304.284
273.448	304.883
272.649	305.485
271.850	306.086
271.052	306.689
270.259	307.298
269.466	307.908
268.674	308.517
267.884	309.131
267.098	309.749
266.312	310.367
265.526	310.985
264.745	311.610
263.965	312.236
263.186	312.863
262.407	313.490
261.635	314.126
260.864	314.762
260.092	315.398
259.322	316.036
258.558	316.681
257.794	317.327
257.031	317.972
256.270	318.621
255.515	319.277
254.759	319.932
254.004	320.588
253.253	321.248
252.507	321.914
251.761	322.580
251.015	323.246
250.274	323.917
249.538	324.594
248.802	325.271
248.065	325.948
247.335	326.631
246.610	327.319
245.884	328.007
245.158	328.695
244.440	329.390
243.725	330.090
243.011	330.790
242.296	331.489
241.590	332.197
240.888	332.909
240.185	333.621
239.483	334.333
238.790	335.054
238.101	335.778
237.412	336.503
236.722	337.228
236.043	337.962
235.368	338.699
234.693	339.437
234.018	340.175
233.353	340.921
232.691	341.672
232.030	342.422
231.369	343.172
230.717	343.931
230.069	344.692
229.421	345.454
228.773	346.215
228.135	346.985
227.499	347.757
226.863	348.529
226.228	349.301
225.602	350.081
224.978	350.862
224.354	351.643
223.730	352.425
223.115	353.214
222.502	354.004
221.889	354.794
221.276	355.584
220.672	356.381
220.070	357.179
219.467	357.977
218.864	358.775
218.270	359.579
217.676	360.384
217.082	361.189
216.489	361.994
215.904	362.804
215.319	363.615
214.734	364.426
214.149	365.238
213.571	366.054
212.994	366.870
212.416	367.686
211.840	368.504
211.269	369.325
210.698	370.146
210.127	370.967
209.557	371.789
208.992	372.614
208.427	373.438
207.862	374.263
207.298	375.090
206.738	375.918
206.178	376.746
205.617	377.574
205.059	378.404
204.502	379.235
203.946	380.066
203.389	380.896
202.835	381.728
202.281	382.561
201.728	383.394
201.174	384.227
200.622	385.061
200.071	385.895
199.519	386.729
198.968	387.563
198.418	388.399
197.868	389.234
197.318	390.069
196.768	390.905
196.221	391.741
195.673	392.578
195.125	393.415
194.578	394.252
194.033	395.090
193.488	395.928
192.943	396.767
192.399	397.606
191.856	398.446
191.314	399.286
190.772	400.126
190.232	400.968
189.693	401.810
189.154	402.652
188.615	403.495
188.079	404.339
187.544	405.184
187.008	406.029
186.475	406.874
185.943	407.721
185.412	408.569
184.881	409.416
184.353	410.265
183.827	411.116
183.300	411.966
182.775	412.816
182.253	413.670
181.732	414.523
181.211	415.376
180.693	416.232
180.177	417.089
179.662	417.946
179.147	418.803
178.637	419.663
178.128	420.524
177.619	421.385
177.114	422.248
176.612	423.113
176.110	423.978
175.610	424.843
175.115	425.713
174.621	426.582
174.126	427.451
173.640	428.325
173.154	429.199
172.668	430.073
172.187	430.950
171.711	431.829
171.235	432.708
170.762	433.589
170.296	434.474
169.830	435.359
169.366	436.245
168.912	437.136
168.458	438.027
168.003	438.917
167.562	439.815
167.120	440.712
166.678	441.609
166.248	442.512
165.820	443.416
165.392	444.319
164.975	445.228
164.561	446.139
164.148	447.049
163.743	447.964
163.345	448.881
162.946	449.798
162.555	450.718
162.172	451.642
161.790	452.566
161.412	453.492
161.045	454.422
160.679	455.353
160.315	456.284
159.964	457.221
159.614	458.157
159.263	459.094
158.929	460.036
158.595	460.979
158.261	461.921
157.938	462.868
157.621	463.816
157.303	464.764
156.992	465.715
156.690	466.668
156.389	467.622
156.088	468.575
155.803	469.534
155.518	470.492
155.233	471.451
154.957	472.412
154.689	473.375
154.421	474.339
154.154	475.303
153.903	476.271
153.652	477.238
153.401	478.206
153.159	479.177
152.926	480.149
152.692	481.121
152.459	482.094
152.242	483.070
152.026	484.047
151.811	485.023
151.601	486.001
151.404	486.981
151.207	487.962
151.010	488.942
150.825	489.925
150.647	490.909
150.470	491.893
150.292	492.877
150.131	493.864
149.973	494.852
149.816	495.839
149.659	496.827
149.522	497.817
149.385	498.808
149.248	499.798
149.116	500.790
149.000	501.783
148.884	502.776
148.768	503.769
148.661	504.764
148.567	505.759
148.473	506.755
148.378	507.750
148.297	508.747
148.225	509.744
148.154	510.742
148.083	511.739
148.027	512.738
147.979	513.737
147.931	514.735
147.883	515.734
147.854	516.734
147.830	517.734
147.806	518.733
147.783	519.733
147.778	520.733
147.778	521.733
147.778	522.733
147.778	523.733
147.797	524.733
147.819	525.733
147.842	526.732
147.864	527.732
147.904	528.731
147.947	529.730
147.990	530.729
148.033	531.728
148.094	532.727
148.157	533.725
148.219	534.723
148.281	535.721
148.361	536.718
148.441	537.714
148.522	538.711
148.603	539.708
148.700	540.703
148.797	541.698
148.895	542.694
148.993	543.689
149.106	544.682
149.220	545.676
149.333	546.669
149.447	547.663
149.575	548.655
149.704	549.646
149.833	550.638
149.961	551.630
150.103	552.620
150.246	553.609
150.389	554.599
150.531	555.589
150.687	556.577
150.842	557.565
150.998	558.552
151.154	559.540
151.322	560.526
151.489	561.512
151.657	562.498
151.826	563.483
152.005	564.467
152.183	565.451
152.362	566.435
152.543	567.419
152.732	568.400
152.921	569.382
153.110	570.364
153.302	571.346
153.501	572.326
153.700	573.306
153.898	574.286
154.101	575.265
154.308	576.244
154.515	577.222
154.723	578.200
154.936	579.177
155.152	580.154
155.368	581.130
155.584	582.106
155.809	583.081
156.035	584.055
156.260	585.029
156.489	586.003
156.725	586.974
156.962	587.946
157.199	588.917
157.442	589.887
157.691	590.856
157.940	591.824
158.188	592.793
158.449	593.758
158.711	594.723
158.973	595.688
159.240	596.652
159.516	597.613
159.792	598.574
160.069	599.535
160.356	600.493
160.648	601.450
160.939	602.406
161.233	603.362
161.541	604.314
161.849	605.265
162.157	606.217
162.474	607.165
162.799	608.111
163.124	609.056
163.449	610.002
163.791	610.942
164.134	611.881
164.478	612.820
164.827	613.757
165.189	614.689
165.550	615.622
165.912	616.554
166.288	617.481
166.669	618.405
167.049	619.330
167.433	620.254
167.833	621.170
168.233	622.087
168.633	623.003
169.044	623.915
169.463	624.823
169.883	625.730
170.303	626.638
170.739	627.538
171.178	628.436
171.618	629.334
172.060	630.231
172.518	631.120
172.976	632.009
173.434	632.898
173.899	633.783
174.375	634.663
174.851	635.542
175.327	636.422
175.813	637.296
176.306	638.166
176.799	639.036
177.292	639.906
177.798	640.768
178.308	641.629
178.817	642.489
179.326	643.350
179.850	644.202
180.375	645.053
180.900	645.904
181.425	646.755
181.965	647.597
182.505	648.439
183.044	649.281
183.586	650.121
184.139	650.954
184.693	651.787
185.247	652.619
185.803	653.451
186.370	654.274
186.937	655.098
187.505	655.921
188.074	656.744
188.654	657.558
189.234	658.373
189.814	659.187
190.395	660.001
190.987	660.807
191.580	661.612
192.172	662.418
192.765	663.224
193.368	664.021
193.973	664.818
194.577	665.614
195.181	666.411
195.794	667.201
196.410	667.989
197.025	668.778
197.640	669.566
198.263	670.349
198.889	671.129
199.515	671.908
200.141	672.688
200.771	673.464
201.407	674.236
202.043	675.008
202.679	675.779
203.317	676.549
203.963	677.313
204.609	678.076
205.255	678.840
205.901	679.603
206.554	680.360
207.209	681.115
207.864	681.871
208.519	682.627
209.179	683.378
209.842	684.127
210.506	684.875
211.169	685.623
211.834	686.370
212.506	687.111
213.177	687.852
213.849	688.593
214.520	689.334
215.198	690.070
215.877	690.804
216.555	691.538
217.234	692.272
217.916	693.004
218.602	693.731
219.288	694.459
219.974	695.186
220.661	695.914
221.353	696.635
222.046	697.356
222.739	698.077
223.432	698.799
224.128	699.516
224.827	700.231
225.527	700.946
226.226	701.661
226.926	702.374
227.631	703.083
228.337	703.793
229.042	704.502
229.747	705.211
230.457	705.915
231.168	706.618
231.879	707.321
232.590	708.024
233.304	708.724
234.021	709.422
234.737	710.119
235.454	710.817
236.171	711.513
236.893	712.205
237.615	712.897
238.337	713.589
239.059	714.281
239.786	714.968
240.513	715.655
241.240	716.341
241.967	717.028
242.698	717.711
243.430	718.392
244.162	719.073
244.894	719.754
245.629	720.432
246.366	721.108
247.103	721.784
247.840	722.460
248.579	723.134
249.321	723.804
250.063	724.475
250.805	725.145
251.548	725.814
252.295	726.479
253.041	727.144
253.788	727.810
254.537	728.473
255.288	729.133
256.040	729.792
256.791	730.452
257.545	731.109
258.303	731.761
259.060	732.414
259.818	733.067
260.580	733.715
261.344	734.360
262.108	735.005
262.872	735.650
263.644	736.286
264.416	736.921
265.189	737.556
265.963	738.189
266.744	738.814
267.525	739.438
268.306	740.062
269.093	740.679
269.884	741.291
270.675	741.903
271.466	742.514
272.268	743.113
273.069	743.710
273.871	744.308
274.677	744.900
275.490	745.482
276.303	746.064
277.117	746.646
277.939	747.215
278.764	747.780
279.589	748.345
280.417	748.906
281.255	749.452
282.092	749.999
282.929	750.546
283.775	751.079
284.625	751.606
285.475	752.134
286.326	752.658
287.188	753.165
288.050	753.671
288.913	754.178
289.782	754.672
290.656	755.158
291.531	755.643
292.405	756.128
293.291	756.591
294.178	757.054
295.064	757.517
295.954	757.973
296.852	758.413
297.750	758.854
298.648	759.294
299.551	759.722
300.459	760.142
301.366	760.562
302.274	760.982
303.188	761.387
304.104	761.789
305.019	762.191
305.935	762.593
306.857	762.980
307.779	763.367
308.702	763.754
309.624	764.139
310.552	764.513
311.479	764.887
312.406	765.262
313.335	765.634
314.266	765.998
315.197	766.362
316.129	766.726
317.061	767.088
317.995	767.445
318.929	767.801
319.864	768.158
320.798	768.513
321.735	768.864
322.671	769.215
323.608	769.566
324.544	769.916
325.482	770.264
326.419	770.612
327.357	770.960
328.294	771.307
329.232	771.654
330.170	772.001
331.108	772.348
332.046	772.695
332.984	773.042
333.921	773.390
334.859	773.738
335.796	774.086
336.733	774.436
337.670	774.787
338.606	775.138
339.542	775.489
340.478	775.842
341.412	776.198
342.347	776.554
343.281	776.910
344.215	777.267
345.147	777.631
346.079	777.994
347.010	778.357
347.942	778.720
348.871	779.091
349.799	779.463
350.727	779.835
351.656	780.207
352.582	780.585
353.505	780.967
354.429	781.350
355.353	781.733
356.276	782.117
357.195	782.512
358.114	782.907
359.032	783.302
359.951	783.697
360.866	784.100
361.780	784.507
362.694	784.913
363.607	785.319
364.520	785.729
365.428	786.146
366.337	786.563
367.246	786.980
368.155	787.397
369.060	787.822
369.965	788.249
370.869	788.676
371.773	789.102
372.676	789.533
373.576	789.968
374.476	790.404
375.376	790.840
376.277	791.275
377.173	791.718
378.069	792.162
378.965	792.606
379.861	793.050
380.756	793.497
381.648	793.948
382.541	794.400
383.433	794.851
384.325	795.302
385.215	795.759
386.104	796.218
386.992	796.676
387.881	797.134
388.769	797.594
389.655	798.058
390.541	798.522
391.426	798.986
392.312	799.451
393.196	799.919
394.078	800.389
394.961	800.858
395.844	801.328
396.727	801.799
397.607	802.273
398.487	802.747
399.368	803.222
400.248	803.696
401.127	804.173
402.005	804.652
402.883	805.130
403.761	805.609
404.639	806.088
405.515	806.570
406.391	807.052
407.267	807.534
408.143	808.016
409.018	808.500
409.893	808.985
410.768	809.470
411.642	809.955
412.516	810.440
413.390	810.927
414.263	811.414
415.136	811.902
416.009	812.389
416.882	812.877
417.754	813.366
418.627	813.855
419.499	814.344
420.371	814.833
421.243	815.324
422.114	815.814
422.986	816.304
423.858	816.794
424.729	817.285
425.601	817.775
426.472	818.266
427.343	818.757
428.215	819.247
429.086	819.737
429.958	820.228
430.829	820.718
431.701	821.208
432.573	821.698
433.445	822.186
434.318	822.675
435.190	823.164
436.063	823.652
436.937	824.138
437.811	824.624
438.685	825.110
439.558	825.597
440.434	826.079
441.310	826.561
442.186	827.044
443.062	827.526
443.940	828.005
444.819	828.482
445.698	828.960
446.576	829.437
447.456	829.912
448.338	830.383
449.220	830.854
450.103	831.325
450.985	831.796
451.871	832.260
452.757	832.724
453.643	833.187
454.529	833.650
455.418	834.109
456.309	834.563
457.199	835.018
458.090	835.472
458.982	835.924
459.878	836.369
460.774	836.813
461.670	837.258
462.565	837.702
463.466	838.135
464.368	838.569
465.269	839.002
466.171	839.435
467.076	839.860
467.983	840.280
468.891	840.701
469.798	841.121
470.707	841.536
471.621	841.943
472.535	842.349
473.448	842.756
474.362	843.162
475.283	843.553
476.203	843.944
477.123	844.335
478.044	844.726
478.969	845.105
479.896	845.480
480.823	845.855
481.750	846.229
482.681	846.596
483.615	846.953
484.549	847.310
485.483	847.667
486.418	848.022
487.359	848.360
488.300	848.698
489.242	849.036
490.183	849.374
491.129	849.696
492.077	850.014
493.026	850.332
493.974	850.650
494.924	850.960
495.879	851.258
496.834	851.556
497.788	851.854
498.743	852.151
499.703	852.431
500.663	852.710
501.623	852.989
502.584	853.269
503.547	853.538
504.512	853.800
505.477	854.062
506.442	854.323
507.408	854.583
508.377	854.828
509.346	855.074
510.316	855.320
511.285	855.566
512.257	855.801
513.230	856.032
514.203	856.263
515.176	856.494
516.150	856.721
517.126	856.939
518.102	857.156
519.078	857.373
520.054	857.590
521.032	857.798
522.011	858.003
522.990	858.208
523.969	858.413
524.948	858.615
525.929	858.808
526.910	859.002
527.891	859.196
528.872	859.389
529.855	859.576
530.838	859.759
531.821	859.943
532.804	860.126
533.787	860.308
534.772	860.483
535.756	860.658
536.741	860.832
537.726	861.007
538.711	861.177
539.697	861.344
540.683	861.511
541.669	861.678
542.655	861.844
543.642	862.005
544.629	862.165
545.616	862.325
546.603	862.486
547.591	862.643
548.579	862.798
549.567	862.953
550.555	863.108
551.543	863.263
552.531	863.414
553.520	863.564
554.508	863.715
555.497	863.865
556.486	864.015
557.475	864.162
558.464	864.309
559.453	864.456
560.442	864.604
561.431	864.750
562.421	864.895
563.410	865.039
564.400	865.184
565.389	865.329
566.379	865.473
567.368	865.617
568.358	865.761
569.348	865.905
