X	Y
301.000	702.000
301.915	701.602
302.832	701.206
303.750	700.815
304.671	700.431
305.596	700.055
306.525	699.691
307.459	699.339
308.399	699.002
309.344	698.681
310.295	698.378
311.252	698.095
312.215	697.832
313.183	697.589
314.156	697.369
315.135	697.171
316.117	696.996
317.104	696.843
318.093	696.713
319.085	696.603
320.079	696.512
321.074	696.438
322.071	696.380
323.068	696.336
324.066	696.306
325.064	696.289
326.062	696.282
327.060	696.287
328.058	696.302
329.056	696.326
330.053	696.359
331.051	696.400
332.047	696.449
333.044	696.506
334.040	696.569
335.036	696.640
336.031	696.716
337.026	696.798
338.020	696.886
339.014	696.980
340.007	697.078
341.000	697.181
341.992	697.289
342.984	697.401
343.975	697.517
344.966	697.637
345.956	697.762
346.946	697.892
347.935	698.029
348.922	698.173
349.909	698.325
350.894	698.487
351.877	698.659
352.858	698.842
353.837	699.038
354.813	699.246
355.786	699.470
356.755	699.708
357.720	699.962
358.681	700.233
359.636	700.521
360.587	700.826
361.531	701.149
362.470	701.489
363.401	701.847
364.326	702.222
365.244	702.614
366.155	703.022
367.059	703.446
367.954	703.886
368.842	704.342
369.722	704.813
370.594	705.298
371.458	705.798
372.314	706.312
373.161	706.840
373.999	707.382
374.829	707.937
375.650	708.504
376.462	709.085
377.265	709.677
378.059	710.282
378.845	710.898
379.621	711.526
380.387	712.165
381.145	712.815
381.893	713.475
382.632	714.146
383.363	714.826
384.084	715.516
384.797	716.214
385.502	716.921
386.198	717.636
386.886	718.360
387.565	719.091
388.236	719.830
388.899	720.576
389.554	721.330
390.200	722.090
390.839	722.857
391.469	723.632
392.090	724.413
392.704	725.200
393.308	725.994
393.904	726.795
394.492	727.602
395.070	728.415
395.640	729.235
396.200	730.061
396.750	730.893
397.291	731.732
397.821	732.578
398.341	733.430
398.851	734.288
399.349	735.153
399.835	736.025
400.309	736.903
400.770	737.789
401.219	738.680
401.653	739.579
402.075	740.484
402.482	741.395
402.874	742.312
403.253	743.236
403.616	744.166
403.965	745.101
404.298	746.042
404.617	746.987
404.921	747.938
405.211	748.893
405.485	749.853
405.746	750.817
405.992	751.784
406.224	752.755
406.443	753.728
406.649	754.705
406.842	755.684
407.022	756.666
407.191	757.650
407.349	758.635
407.496	759.622
407.633	760.611
407.760	761.601
407.878	762.592
407.988	763.584
408.090	764.577
408.185	765.571
408.273	766.565
408.354	767.560
408.430	768.555
408.499	769.551
408.563	770.547
408.622	771.543
408.677	772.540
408.727	773.537
408.773	774.534
408.815	775.531
408.854	776.528
408.890	777.526
408.923	778.523
408.953	779.521
408.981	780.519
409.007	781.517
409.031	782.514
409.053	783.512
409.074	784.510
409.094	785.508
409.113	786.506
409.131	787.504
409.149	788.502
409.167	789.500
