 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3884.261,3179,4929,3852.000,2,1,117.304
2,3779.861,3116,4996,3718.500,2,2,102.235
3,3641.714,3111,4988,3555.000,2,3,99.169
4,3829.346,3105,5154,3775.500,2,4,113.909
5,3767.061,3134,4956,3723.000,2,5,121.959
6,3822.100,3100,5497,3738.000,2,6,136.215
7,3699.629,3136,5129,3604.000,2,7,117.329
8,3774.483,3110,5077,3680.500,2,8,130.417
9,3734.660,3113,5182,3667.500,2,9,138.262
10,3733.700,3173,4775,3668.000,2,10,152.100
11,3727.279,3127,4725,3679.000,2,11,157.656
12,3616.609,3107,4963,3555.000,2,12,171.924
13,3672.791,3164,4895,3623.000,2,13,169.861
14,3630.763,3023,4930,3574.000,2,14,172.089
15,3621.128,3066,4764,3563.000,2,15,182.514
16,3639.736,3074,5159,3589.000,2,16,188.425
17,3606.897,3099,4831,3540.000,2,17,199.761
18,3629.511,3056,5361,3563.000,2,18,190.196
19,3580.763,3140,4950,3518.000,2,19,200.493
20,3599.556,3073,5122,3531.000,2,20,215.595
21,3591.469,3090,5108,3524.000,2,21,212.445
22,3584.190,3060,5497,3483.000,2,22,219.968
23,3558.476,3064,5466,3473.000,2,23,227.368
24,3597.057,3111,5327,3506.500,2,24,230.172
25,3586.327,3112,5649,3491.000,2,25,227.210
26,3571.228,3109,5413,3479.000,2,26,229.158
27,3585.615,3083,5499,3498.000,2,27,233.890
28,3528.989,3115,5362,3449.000,2,28,234.366
29,3563.299,3079,5302,3479.000,2,29,239.107
30,3591.522,3101,5676,3494.000,2,30,216.058
31,3542.662,3097,5693,3463.000,2,31,219.996
32,3572.949,3129,5409,3494.000,2,32,236.790
33,3534.372,3064,5357,3464.000,2,33,232.274
34,3514.388,3066,5656,3441.000,2,34,235.700
35,3511.150,3104,5162,3450.500,2,35,241.056
36,3490.169,3099,5350,3432.000,2,36,241.711
37,3491.166,3072,5099,3431.000,2,37,246.625
