 ,Mean,Min,Max,Median,Ch,Frame,Length
1,4139.060,3661,4792,4127.000,1,1,88.181
2,4109.749,3579,4770,4105.000,1,2,96.756
3,4187.752,3578,4819,4187.000,1,3,90.205
4,4200.896,3572,5039,4196.000,1,4,92.203
5,4103.710,3460,4940,4097.000,1,5,109.321
6,4110.925,3389,4816,4119.000,1,6,107.026
7,4043.174,3451,4692,4037.500,1,7,120.664
8,3952.762,3297,4589,3948.500,1,8,132.662
9,3946.331,3436,4585,3945.000,1,9,131.633
10,3868.199,3334,4772,3842.500,1,10,155.485
11,3880.423,3372,4574,3867.000,1,11,150.222
12,3883.679,3350,4436,3878.000,1,12,148.917
13,3825.556,3315,4602,3819.500,1,13,164.452
14,3833.553,3302,4672,3824.000,1,14,178.990
15,3818.086,3211,4623,3805.000,1,15,194.498
16,3791.902,3247,4563,3782.500,1,16,192.883
17,3769.480,3283,4437,3760.000,1,17,202.826
18,3745.810,3240,4508,3730.000,1,18,222.564
19,3734.814,3265,4337,3726.500,1,19,217.674
20,3723.457,3227,4419,3712.000,1,20,221.669
21,3762.499,3291,4431,3754.000,1,21,226.794
22,3736.803,3229,4424,3721.000,1,22,220.777
23,3712.549,3233,4352,3707.000,1,23,239.673
24,3702.457,3248,4429,3695.000,1,24,224.431
25,3686.070,3221,4282,3674.000,1,25,230.346
26,3708.080,3276,4393,3697.000,1,26,233.918
27,3666.478,3207,4341,3650.000,1,27,238.110
28,3664.936,3202,4480,3644.000,1,28,243.067
29,3688.000,3136,4321,3679.000,1,29,246.067
30,3669.291,3200,4306,3659.000,1,30,244.722
31,3664.783,3241,4352,3655.000,1,31,246.654
32,3694.948,3223,4539,3681.500,1,32,247.796
33,3671.787,3212,4518,3656.500,1,33,249.272
34,3704.213,3261,4593,3693.000,1,34,247.228
35,3685.168,3231,4323,3680.000,1,35,249.965
36,3744.145,3287,4609,3736.000,1,36,245.639
37,3791.259,3348,4656,3774.000,1,37,233.915
