 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3275.845,3032,3544,3275,2,1,90.688
2,3282.029,3053,3662,3276,2,2,94.960
3,3267.258,3050,3503,3264,2,3,94.960
4,3276.138,3037,3645,3274,2,4,94.960
5,3276.453,3069,3532,3276,2,5,81.521
6,3277.634,3029,3552,3279,2,6,81.521
7,3282.502,3000,3564,3283,2,7,80.403
8,3263.667,3066,3508,3264,2,8,80.403
9,3270.157,3036,3542,3267,2,9,80.403
10,3260.926,3016,3535,3259,2,10,80.403
11,3271.066,3045,3512,3271,2,11,80.700
12,3281.511,3071,3529,3280,2,12,80.700
13,3248.376,2952,3492,3249,2,13,87.940
14,3263.925,3021,3525,3262,2,14,87.940
15,3248.278,3020,3523,3249,2,15,87.940
16,3239.069,3012,3473,3236,2,16,87.940
17,3244.067,3033,3494,3244,2,17,87.940
18,3251.989,3057,3513,3255,2,18,87.940
19,3238.026,3030,3502,3238,2,19,87.940
20,3239.279,3011,3494,3238,2,20,87.940
21,3261.654,3036,3554,3261,2,21,87.940
22,3260.238,3045,3487,3256,2,22,87.940
23,3235.088,3015,3497,3237,2,23,87.940
24,3248.187,3019,3505,3249,2,24,87.940
25,3247.489,3049,3485,3246,2,25,87.940
26,3245.345,3005,3469,3244,2,26,87.940
27,3237.944,3010,3475,3234,2,27,92.833
28,3259.347,3080,3502,3257,2,28,92.833
29,3259.477,3033,3502,3261,2,29,92.833
30,3232.853,3042,3453,3228,2,30,92.833
31,3244.732,3015,3495,3243,2,31,92.833
32,3251.315,2995,3471,3250,2,32,92.833
33,3247.822,3040,3457,3248,2,33,92.833
34,3243.888,3045,3498,3243,2,34,92.833
35,3229.681,3005,3559,3227,2,35,92.833
36,3236.176,2990,3472,3235,2,36,92.450
37,3243.186,3017,3478,3243.500,2,37,92.450
