 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3374.997,3130,3643,3372.000,1,1,73.704
2,3372.393,3123,3693,3369.000,1,2,62.361
3,3377.808,3075,3729,3378.000,1,3,62.276
4,3360.448,3106,3633,3362.000,1,4,65.815
5,3350.180,3103,3623,3348.500,1,5,66.427
6,3336.962,3127,3590,3335.500,1,6,63.903
7,3335.649,3093,3582,3336.500,1,7,57.186
8,3337.868,3104,3584,3335.000,1,8,56.072
9,3317.580,3108,3520,3312.000,1,9,48.708
10,3330.149,3029,3660,3319.000,1,10,48.708
11,3305.037,3080,3554,3297.000,1,11,33.948
12,3314.752,3109,3578,3312.000,1,12,33.948
13,3312.973,3072,3585,3310.000,1,13,50.917
14,3328.062,3091,3739,3323.000,1,14,50.917
15,3344.906,3117,3606,3343.000,1,15,52.331
16,3347.981,3118,3628,3346.000,1,16,52.331
17,3334.913,3095,3610,3338.000,1,17,52.331
18,3341.801,3072,3620,3343.000,1,18,45.305
19,3348.574,3155,3580,3345.000,1,19,45.305
20,3339.591,3084,3630,3333.000,1,20,45.305
21,3326.833,3106,3666,3324.000,1,21,45.305
22,3360.704,3140,3645,3359.000,1,22,32.442
23,3341.024,3088,3716,3340.000,1,23,32.442
24,3333.653,3084,3727,3330.000,1,24,32.442
25,3348.458,3148,3594,3345.000,1,25,32.442
26,3361.251,3147,3624,3361.000,1,26,43.226
27,3346.339,3082,3663,3339.000,1,27,43.226
28,3370.722,3076,3673,3368.000,1,28,43.226
29,3334.589,3013,3681,3333.000,1,29,43.226
30,3342.560,3133,3627,3341.000,1,30,43.226
31,3329.422,3137,3588,3328.000,1,31,43.226
32,3341.590,3113,3579,3339.000,1,32,36.201
33,3358.791,3115,3619,3354.000,1,33,36.201
34,3337.853,3109,3563,3333.000,1,34,36.201
35,3363.979,3118,3631,3358.000,1,35,36.201
36,3356.979,3124,3675,3355.000,1,36,36.201
37,3338.491,3103,3642,3336.000,1,37,36.201
