 ,Mean,Min,Max,Median,Ch,Frame,Length
1,4062.139,3548,4753,4054.000,1,1,70.618
2,3899.727,3390,4665,3891.000,1,2,83.566
3,3770.775,3292,4438,3762.000,1,3,86.617
4,3732.992,3268,4214,3726.500,1,4,111.263
5,3739.677,3357,4296,3735.000,1,5,124.809
6,3710.613,3257,4257,3704.000,1,6,146.277
7,3669.641,3206,4313,3653.000,1,7,163.706
8,3618.599,3233,4208,3605.000,1,8,184.686
9,3599.712,3239,4269,3583.000,1,9,188.976
10,3586.436,3234,4177,3570.000,1,10,195.104
11,3559.993,3217,4079,3546.000,1,11,190.174
12,3534.874,3160,4225,3519.000,1,12,212.869
13,3521.071,3175,4153,3504.000,1,13,217.665
14,3518.446,3159,4110,3507.000,1,14,229.163
15,3497.132,3147,3990,3485.500,1,15,230.855
16,3467.873,3070,4002,3456.000,1,16,231.114
17,3464.342,3103,3941,3454.000,1,17,234.792
18,3476.799,3181,4028,3468.000,1,18,244.087
19,3479.839,3154,3946,3469.000,1,19,257.457
20,3474.949,3088,4122,3463.000,1,20,261.374
21,3465.035,3156,3984,3453.000,1,21,265.669
22,3487.655,3147,4114,3478.000,1,22,275.547
23,3478.264,3157,3980,3472.000,1,23,270.711
24,3486.242,3130,4106,3475.000,1,24,269.030
25,3460.412,3119,4009,3444.500,1,25,281.992
26,3449.618,3124,3972,3438.000,1,26,273.052
27,3467.275,3148,3899,3457.000,1,27,277.628
28,3456.583,3148,3889,3451.000,1,28,277.758
29,3449.587,3112,3995,3443.000,1,29,292.167
30,3457.216,3120,3869,3451.000,1,30,292.888
31,3451.614,3112,3885,3442.000,1,31,283.409
32,3454.852,3090,3910,3449.000,1,32,280.545
33,3484.990,3112,3952,3477.000,1,33,281.446
34,3470.915,3140,3959,3463.000,1,34,280.889
35,3478.023,3152,3988,3474.000,1,35,281.578
36,3489.239,3139,4095,3483.000,1,36,285.810
37,3477.429,3139,4012,3468.000,1,37,290.511
