X	Y
171.000	444.000
170.782	444.975
170.564	445.949
170.347	446.924
170.131	447.900
169.917	448.875
169.705	449.851
169.495	450.828
169.288	451.805
169.085	452.783
168.885	453.761
168.688	454.741
168.497	455.721
168.310	456.702
168.128	457.684
167.952	458.667
167.781	459.652
167.618	460.637
167.460	461.623
167.311	462.611
167.168	463.599
167.034	464.589
166.907	465.580
166.790	466.572
166.681	467.565
166.582	468.559
166.493	469.553
166.414	470.549
166.345	471.546
166.287	472.543
166.240	473.540
166.204	474.539
166.180	475.537
166.167	476.536
166.167	477.535
166.179	478.533
166.203	479.532
166.239	480.530
166.285	481.528
166.343	482.525
166.411	483.521
166.490	484.517
166.578	485.512
166.676	486.506
166.784	487.499
166.901	488.491
167.027	489.482
167.162	490.471
167.306	491.460
167.457	492.447
167.618	493.433
167.786	494.417
167.962	495.401
168.146	496.382
168.338	497.362
168.537	498.341
168.744	499.318
168.958	500.294
169.179	501.268
169.407	502.241
169.642	503.211
169.885	504.180
170.134	505.147
170.390	506.113
170.653	507.076
170.923	508.038
171.200	508.998
171.484	509.955
171.774	510.911
172.071	511.865
172.375	512.816
172.686	513.765
173.005	514.712
173.332	515.656
173.667	516.597
174.009	517.535
174.361	518.470
174.721	519.401
175.091	520.329
175.469	521.253
175.857	522.174
176.255	523.090
176.662	524.002
177.079	524.910
177.505	525.813
177.942	526.712
178.387	527.606
178.842	528.495
179.306	529.379
179.779	530.259
180.261	531.134
180.752	532.004
181.251	532.869
181.758	533.729
182.272	534.586
182.795	535.437
183.324	536.284
183.859	537.127
184.401	537.966
184.949	538.801
185.502	539.633
186.061	540.461
186.624	541.286
187.191	542.108
187.763	542.927
188.339	543.743
188.918	544.557
189.501	545.368
190.087	546.177
190.676	546.983
191.268	547.788
191.862	548.591
192.459	549.392
193.058	550.191
193.660	550.988
194.263	551.784
194.868	552.579
195.474	553.373
196.083	554.165
196.692	554.956
197.303	555.747
197.915	556.536
198.527	557.325
199.141	558.113
199.755	558.901
200.370	559.688
200.986	560.474
201.601	561.261
202.217	562.047
202.833	562.833
