 ,Value
1,3605.765
2,3580.009
3,3581.188
4,3528.289
5,3552.881
6,3579.773
7,3572.316
8,3574.762
9,3528.340
10,3571.608
11,3596.933
12,3552.424
13,3550.319
14,3546.381
15,3532.192
16,3520.259
17,3505.828
18,3507.649
19,3555.079
20,3577.071
21,3529.769
22,3522.998
23,3601.286
24,3589.831
25,3653.329
26,3675.225
27,3542.810
28,3503.095
29,3515.218
30,3524.166
31,3530.855
32,3522.701
33,3509.632
34,3477.960
35,3520.515
36,3538.850
37,3502.579
38,3527.504
39,3468.084
40,3471.975
41,3495.737
42,3541.604
43,3557.753
44,3529.474
45,3515.630
46,3551.607
47,3555.478
48,3598.558
49,3637.883
50,3650.026
51,3596.319
52,3580.205
53,3592.740
54,3580.679
55,3568.200
56,3540.651
57,3585.017
58,3585.448
59,3582.004
60,3560.778
61,3578.214
62,3611.667
63,3569.945
64,3546.369
65,3552.099
66,3456.340
67,3462.279
68,3526.775
69,3545.358
70,3531.306
71,3488.587
72,3543.794
73,3568.916
74,3598.044
75,3516.216
76,3586.143
77,3590.881
78,3598.620
79,3572.247
80,3572.776
81,3572.804
82,3570.069
83,3541.653
84,3576.405
85,3602.480
86,3643.222
87,3624.295
88,3601.701
89,3549.046
90,3583.171
91,3641.443
92,3632.105
93,3579.070
94,3607.704
95,3632.185
96,3601.570
97,3605.328
98,3614.616
99,3634.508
100,3566.088
101,3630.313
102,3616.678
103,3612.592
104,3607.879
105,3656.038
106,3658.901
107,3622.002
108,3651.107
