X	Y
180.000	682.000
180.971	682.250
181.942	682.501
182.913	682.753
183.882	683.008
184.851	683.267
185.819	683.529
186.786	683.797
187.751	684.070
188.714	684.350
189.674	684.638
190.632	684.934
191.588	685.240
192.539	685.555
193.488	685.881
194.431	686.220
195.371	686.572
196.305	686.937
197.233	687.316
198.155	687.712
199.069	688.123
199.976	688.551
200.874	688.997
201.763	689.462
202.641	689.946
203.508	690.449
204.364	690.973
205.205	691.517
206.034	692.083
206.847	692.669
207.645	693.277
208.425	693.907
209.188	694.558
209.933	695.229
210.659	695.921
211.368	696.630
212.060	697.355
212.736	698.096
213.398	698.849
214.046	699.615
214.681	700.391
215.304	701.177
215.915	701.972
216.516	702.775
217.108	703.584
217.691	704.400
218.266	705.222
218.834	706.048
219.396	706.879
219.952	707.713
220.504	708.550
221.052	709.390
221.598	710.232
222.141	711.075
222.683	711.918
223.226	712.762
223.769	713.604
224.315	714.446
224.864	715.285
225.419	716.120
225.979	716.952
226.549	717.777
227.128	718.596
227.721	719.405
228.330	720.202
228.958	720.983
229.608	721.747
230.282	722.489
230.982	723.207
231.706	723.901
232.456	724.567
233.230	725.204
234.027	725.813
234.844	726.393
235.680	726.947
236.532	727.477
237.396	727.987
238.269	728.479
239.150	728.959
240.035	729.430
240.922	729.897
241.811	730.362
242.699	730.828
243.585	731.297
244.468	731.772
245.347	732.256
246.220	732.748
247.087	733.252
247.947	733.769
248.798	734.300
249.639	734.845
250.470	735.407
251.288	735.986
252.094	736.583
252.885	737.199
253.661	737.834
254.421	738.489
255.162	739.164
255.885	739.859
256.588	740.574
257.271	741.309
257.932	742.063
258.574	742.833
259.199	743.618
259.806	744.416
260.398	745.225
260.976	746.045
261.540	746.874
262.092	747.711
262.631	748.557
263.161	749.408
263.680	750.266
264.190	751.129
264.692	751.998
265.186	752.870
265.674	753.747
266.155	754.626
266.631	755.509
267.103	756.394
267.570	757.281
268.035	758.170
268.497	759.060
268.957	759.951
269.417	760.842
269.877	761.733
270.338	762.624
270.802	763.513
271.270	764.400
271.742	765.285
272.221	766.166
272.706	767.044
273.196	767.918
273.694	768.789
274.197	769.656
274.706	770.520
275.222	771.381
275.742	772.238
276.268	773.091
276.799	773.942
277.334	774.790
277.872	775.637
278.413	776.481
278.956	777.324
279.500	778.167
