 ,Value
1,3547.917
2,3524.303
3,3515.612
4,3558.530
5,3511.500
6,3539.460
7,3515.487
8,3529.477
9,3492.028
10,3479.836
11,3497.141
12,3523.254
13,3496.811
14,3544.581
15,3553.404
16,3544.753
17,3535.832
18,3555.407
19,3560.258
20,3586.096
21,3588.391
22,3629.395
23,3603.077
24,3655.789
25,3598.720
26,3638.332
27,3663.953
28,3603.879
29,3636.312
30,3652.908
31,3660.151
32,3704.844
33,3688.082
34,3649.480
35,3623.630
36,3608.513
37,3633.064
38,3627.524
39,3632.987
40,3632.652
41,3594.099
42,3572.640
43,3615.902
44,3514.178
45,3573.835
46,3575.045
47,3507.837
48,3527.089
49,3587.789
50,3509.394
51,3532.811
52,3528.493
53,3578.621
54,3597.801
55,3647.128
56,3604.884
57,3637.854
58,3581.875
59,3553.243
60,3557.317
61,3585.762
62,3574.718
63,3641.581
64,3674.036
65,3608.815
66,3663.761
67,3617.330
68,3686.479
69,3625.101
70,3626.375
71,3641.939
72,3577.760
73,3561.313
74,3664.603
75,3680.005
76,3674.692
77,3610.205
78,3643.396
79,3615.957
80,3648.945
81,3675.866
82,3654.413
83,3683.155
84,3644.534
85,3612.667
86,3611.601
87,3654.910
88,3637.850
89,3668.639
90,3601.280
91,3581.998
92,3604.879
93,3629.262
94,3603.068
95,3629.660
96,3637.967
97,3647.871
98,3627.167
