 ,Value
1,3432.231
2,3449.255
3,3573.447
4,3553.253
5,3522.855
6,3542.978
7,3581.272
8,3545.861
9,3514.932
10,3492.768
11,3530.944
12,3584.488
13,3593.524
14,3550.539
15,3524.965
16,3559.481
17,3540.043
18,3485.219
19,3449.753
20,3538.127
21,3479.896
22,3456.132
23,3441.705
24,3467.444
25,3452.338
26,3413.356
27,3470.901
28,3473.670
29,3464.809
30,3496.554
31,3437.267
32,3458.426
33,3501.009
34,3441.920
35,3516.529
36,3486.309
37,3495.098
38,3494.193
39,3455.910
40,3454.030
41,3499.887
42,3490.524
43,3525.840
44,3468.193
45,3463.758
46,3525.424
47,3512.901
48,3479.852
49,3453.030
50,3465.355
51,3498.214
52,3508.022
53,3499.148
54,3454.703
55,3476.341
56,3479.501
57,3485.505
58,3468.024
59,3518.323
60,3451.358
61,3438.183
62,3542.577
63,3477.257
64,3460.018
65,3432.695
66,3473.827
67,3478.896
68,3498.848
69,3517.834
70,3538.152
71,3546.049
72,3541.784
73,3496.071
74,3498.652
75,3531.179
76,3509.128
77,3503.531
78,3577.909
79,3576.722
80,3542.404
81,3517.011
82,3538.124
83,3502.522
84,3544.357
85,3543.324
86,3486.892
87,3473.741
88,3443.502
89,3516.568
90,3497.222
91,3472.910
92,3424.433
93,3491.987
94,3502.593
95,3476.310
96,3463.881
97,3482.039
98,3503.055
99,3479.655
100,3482.856
101,3460.148
102,3485.455
103,3481.525
104,3477.570
105,3493.070
106,3441.072
107,3439.527
108,3430.579
109,3481.820
110,3524.518
111,3538.194
112,3451.519
113,3435.247
114,3463.926
115,3493.285
116,3504.554
117,3477.045
118,3490.486
119,3518.473
120,3538.338
121,3470.972
122,3499.717
123,3495.386
124,3557.134
125,3517.888
126,3516.092
127,3578.655
128,3538.925
129,3498.887
130,3549.597
131,3553.744
132,3526.288
133,3517.539
134,3534.185
135,3505.024
136,3593.160
137,3532.191
138,3555.314
139,3544.567
140,3431.921
141,3479.918
142,3581.391
143,3512.470
144,3553.289
145,3531.636
146,3478.048
147,3524.400
148,3503.950
149,3519.347
150,3538.553
151,3559.531
152,3592.821
153,3580.466
154,3619.128
155,3540.760
156,3584.560
157,3593.050
158,3546.382
159,3529.250
160,3592.315
