X	Y
266.000	664.000
266.982	664.213
267.962	664.431
268.941	664.658
269.916	664.900
270.887	665.158
271.852	665.435
272.812	665.732
273.765	666.049
274.712	666.385
275.651	666.741
276.584	667.114
277.510	667.504
278.428	667.910
279.341	668.331
280.246	668.766
281.145	669.214
282.038	669.675
282.923	670.149
283.802	670.636
284.673	671.136
285.537	671.650
286.392	672.176
287.240	672.716
288.078	673.269
288.907	673.837
289.725	674.419
290.533	675.016
291.329	675.629
292.113	676.257
292.883	676.903
293.638	677.565
294.376	678.246
295.097	678.945
295.799	679.664
296.479	680.404
297.135	681.164
297.764	681.947
298.364	682.753
298.931	683.583
299.461	684.436
299.951	685.312
300.401	686.210
300.813	687.126
301.191	688.057
301.536	689.001
301.852	689.954
302.145	690.915
302.416	691.882
302.672	692.854
302.917	693.828
303.154	694.804
303.390	695.781
303.627	696.757
303.872	697.731
304.129	698.702
304.403	699.669
304.699	700.628
305.023	701.579
305.380	702.518
305.774	703.442
306.209	704.348
306.689	705.230
307.217	706.084
307.795	706.906
308.420	707.692
309.086	708.444
309.789	709.162
310.522	709.848
311.284	710.503
312.069	711.129
312.875	711.729
313.699	712.303
314.540	712.853
315.394	713.382
316.259	713.892
317.136	714.383
318.022	714.856
318.916	715.314
319.817	715.758
320.725	716.187
321.639	716.605
322.557	717.011
323.481	717.407
324.408	717.793
325.339	718.170
326.273	718.540
327.211	718.901
328.150	719.256
329.092	719.605
330.036	719.948
330.982	720.286
331.930	720.620
332.879	720.950
333.829	721.276
334.780	721.599
335.732	721.920
336.685	722.239
337.638	722.555
338.592	722.871
339.546	723.186
340.500	723.500
