 ,Value
1,3382.864
2,3443.857
3,3450.395
4,3483.482
5,3477.083
6,3498.739
7,3510.216
8,3464.289
9,3454.308
10,3438.999
11,3444.918
12,3422.989
13,3416.859
14,3417.087
15,3397.791
16,3439.683
17,3437.721
18,3455.870
19,3424.111
20,3430.350
21,3457.511
22,3463.309
23,3420.372
24,3355.063
25,3403.274
26,3442.577
27,3424.893
28,3451.140
29,3457.886
30,3501.163
31,3475.998
32,3443.353
33,3494.033
34,3458.021
35,3381.546
36,3472.677
37,3461.410
38,3418.657
39,3460.553
40,3466.523
41,3436.038
42,3364.702
43,3423.737
44,3487.779
45,3452.513
46,3466.598
47,3434.949
48,3432.161
49,3445.518
50,3476.410
51,3474.712
52,3438.097
53,3457.235
54,3445.522
55,3406.726
56,3395.725
57,3374.976
58,3427.863
59,3471.000
60,3449.618
61,3399.192
62,3457.496
63,3439.518
64,3442.094
65,3411.980
66,3392.239
67,3422.879
68,3510.566
69,3547.432
