 ,Value,
1,3798.875,
2,3813.194,
3,3663.900,
4,3742.708,
5,3889.760,
6,3987.530,
7,4079.737,
8,3907.468,
9,3704.579,
10,3614.290,
11,3626.714,
12,3570.201,
13,3571.919,
14,3609.249,
15,3604.624,
16,3588.517,
17,3590.454,
18,3580.394,
19,3617.634,
20,3658.816,
21,3673.284,
22,3729.977,
23,3744.426,
24,3881.099,
25,3871.617,
26,3735.216,
27,3693.713,
28,3812.918,
29,4052.334,
30,4155.278,
31,4065.573,
32,3920.251,
33,3813.559,
34,3630.597,
35,3620.963,
36,3639.652,
37,3649.082,
38,3592.387,
39,3608.747,
40,3658.859,
41,3658.848,
42,3663.821,
43,3717.166,
44,3804.468,
45,3799.844,
46,3726.453,
47,3740.813,
48,3762.040,
49,3795.081,
50,3739.817,
51,3667.439,
52,3596.562,
53,3597.061,
54,3640.539,
55,3611.072,
56,3652.335,
57,3647.345,
58,3605.599,
59,3585.618,
60,3591.188,
61,3514.741,
62,3538.651,
63,3554.006,
64,3626.452,
65,3619.341,
66,3562.502,
67,3557.784,
68,3511.209,
69,3655.190,
70,3616.280,
71,3615.222,
72,3557.143,
73,3542.941,
74,3538.549,
75,3590.347,
76,3625.015,
77,3606.001,
78,3630.097,
79,3701.155,
80,3679.707,
81,3656.749,
82,3661.233,
83,3594.564,
84,3586.404,
85,3568.943,
86,3574.330,
87,3602.956,
88,3651.639,
89,3657.105,
90,3575.957,
91,3649.408,
92,3621.376,
93,3568.662,
94,3618.789,
95,3645.461,
96,3596.744,
97,3586.547,
98,3686.578,
99,3576.053,
100,3587.448,
101,3592.780,
102,3556.052,
103,3577.725,
104,3551.932,
105,3577.303,
106,3606.783,
107,3581.503,
108,3565.307,
109,3459.098,
110,3573.828,
111,3534.062,
112,3626.109,
113,3548.879,
114,3524.606,
115,3536.992,
116,3536.470,
117,3570.577,
118,3564.578,
