X	Y	
158.167	592.500	
157.798	591.573	
157.430	590.645	
157.062	589.717	
156.697	588.788	
156.333	587.859	
155.972	586.929	
155.614	585.997	
155.260	585.064	
154.910	584.129	
154.565	583.193	
154.225	582.254	
153.892	581.314	
153.566	580.370	
153.247	579.425	
152.937	578.476	
152.636	577.524	
152.346	576.570	
152.067	575.611	
151.800	574.650	
151.547	573.684	
151.308	572.715	
151.083	571.743	
150.870	570.768	
150.668	569.791	
150.473	568.812	
150.283	567.832	
150.097	566.851	
149.912	565.871	
149.725	564.890	
149.535	563.911	
149.339	562.932	
149.137	561.955	
148.925	560.979	
148.703	560.006	
148.469	559.036	
148.223	558.069	
147.964	557.105	
147.691	556.145	
147.405	555.189	
147.105	554.237	
146.795	553.289	
146.475	552.343	
146.148	551.400	
145.816	550.459	
145.479	549.520	
145.139	548.581	
144.798	547.643	
144.456	546.706	
144.114	545.768	
143.774	544.830	
143.435	543.891	
143.099	542.951	
142.767	542.010	
142.439	541.068	
142.116	540.123	
141.799	539.177	
141.488	538.229	
141.184	537.278	
140.887	536.325	
140.599	535.370	
140.319	534.412	
140.048	533.451	
139.787	532.488	
139.536	531.522	
139.296	530.553	
139.068	529.582	
138.852	528.607	
138.648	527.631	
138.456	526.651	
138.278	525.669	
138.115	524.685	
137.965	523.698	
137.830	522.709	
137.710	521.718	
137.606	520.726	
137.519	519.731	
137.447	518.736	
137.391	517.740	
137.351	516.742	
137.326	515.745	
137.316	514.747	
137.319	513.749	
137.336	512.751	
137.366	511.753	
137.408	510.756	
137.463	509.760	
137.529	508.764	
137.606	507.769	
137.694	506.775	
137.792	505.781	
137.900	504.789	
138.018	503.798	
138.145	502.808	
138.281	501.820	
138.425	500.832	
138.578	499.846	
138.738	498.861	
138.906	497.877	
139.081	496.895	
139.264	495.913	
139.453	494.933	
139.648	493.955	
139.849	492.977	
140.057	492.001	
140.270	491.026	
140.488	490.052	
140.712	489.079	
140.941	488.108	
141.174	487.138	
141.412	486.168	
141.655	485.200	
141.902	484.233	
142.152	483.267	
142.407	482.302	
142.665	481.338	
142.927	480.375	
143.191	479.413	
143.460	478.452	
143.731	477.491	
144.005	476.531	
144.281	475.572	
144.560	474.614	
144.842	473.657	
145.126	472.700	
145.412	471.744	
145.699	470.788	
145.989	469.833	
146.280	468.879	
146.573	467.924	
146.868	466.971	
147.164	466.018	
147.461	465.065	
147.759	464.112	
148.057	463.160	
148.357	462.208	
148.658	461.257	
148.959	460.305	
149.260	459.354	
149.562	458.402	
149.864	457.451	
150.167	456.500	
