 ,Value
1,3621.923
2,3541.430
3,3571.715
4,3680.600
5,3722.151
6,3604.324
7,3655.848
8,3624.509
9,3666.178
10,3658.983
11,3659.944
12,3668.138
13,3653.224
14,3669.453
15,3679.098
16,3722.985
17,3651.793
18,3651.031
19,3659.919
20,3669.553
21,3652.261
22,3590.422
23,3635.825
24,3578.699
25,3608.179
26,3570.157
27,3539.178
28,3548.556
29,3628.054
30,3581.248
31,3585.700
32,3571.716
33,3530.844
34,3539.707
35,3578.188
36,3637.847
37,3648.775
38,3618.029
39,3657.003
40,3687.970
41,3713.040
42,3675.996
43,3610.150
44,3588.646
45,3594.066
46,3618.280
47,3643.352
48,3638.396
49,3644.952
50,3535.512
51,3565.918
52,3645.928
53,3605.904
54,3601.907
55,3670.249
56,3591.501
57,3696.354
58,3723.162
59,3625.307
60,3581.336
61,3641.584
62,3596.301
63,3619.861
64,3637.015
65,3576.228
66,3603.310
67,3548.635
68,3575.869
