X	Y	
161.500	557.833	
160.939	557.009	
160.379	556.184	
159.820	555.358	
159.263	554.531	
158.709	553.702	
158.158	552.870	
157.612	552.036	
157.071	551.198	
156.536	550.356	
156.008	549.510	
155.488	548.659	
154.977	547.803	
154.476	546.941	
153.987	546.072	
153.511	545.195	
153.049	544.312	
152.603	543.420	
152.176	542.519	
151.768	541.609	
151.380	540.690	
151.012	539.763	
150.662	538.829	
150.329	537.889	
150.012	536.944	
149.708	535.994	
149.415	535.041	
149.133	534.084	
148.858	533.126	
148.588	532.166	
148.323	531.204	
148.061	530.242	
147.801	529.279	
147.541	528.317	
147.280	527.354	
147.019	526.392	
146.756	525.430	
146.491	524.468	
146.224	523.507	
145.955	522.547	
145.684	521.587	
145.413	520.628	
145.142	519.668	
144.870	518.708	
144.599	517.749	
144.329	516.789	
144.060	515.829	
143.791	514.868	
143.525	513.907	
143.259	512.946	
142.996	511.984	
142.735	511.022	
142.476	510.059	
142.219	509.095	
141.965	508.131	
141.714	507.166	
141.465	506.200	
141.220	505.233	
140.978	504.266	
140.739	503.298	
140.504	502.328	
140.273	501.358	
140.045	500.387	
139.822	499.415	
139.603	498.443	
139.388	497.469	
139.178	496.494	
138.973	495.518	
138.773	494.541	
138.578	493.563	
138.389	492.584	
138.205	491.604	
138.027	490.622	
137.856	489.640	
137.690	488.657	
137.532	487.672	
137.380	486.686	
137.235	485.700	
137.098	484.712	
136.969	483.723	
136.848	482.733	
136.735	481.742	
136.631	480.751	
136.536	479.758	
136.452	478.764	
136.377	477.770	
136.312	476.775	
136.259	475.779	
136.217	474.782	
136.187	473.786	
136.169	472.789	
136.166	471.791	
136.175	470.794	
136.197	469.797	
136.233	468.801	
136.282	467.805	
136.344	466.809	
136.420	465.815	
136.509	464.822	
136.609	463.829	
136.724	462.839	
136.850	461.850	
136.989	460.862	
137.139	459.876	
137.302	458.892	
137.476	457.910	
137.662	456.931	
137.858	455.953	
138.066	454.978	
138.284	454.004	
138.512	453.034	
138.750	452.065	
138.998	451.099	
139.254	450.136	
139.520	449.174	
139.794	448.215	
140.076	447.259	
140.366	446.305	
140.663	445.353	
140.967	444.403	
141.278	443.455	
141.595	442.510	
141.918	441.566	
142.246	440.625	
142.579	439.685	
142.917	438.747	
143.260	437.810	
143.606	436.875	
143.956	435.941	
144.309	435.008	
144.664	434.076	
145.022	433.146	
145.382	432.216	
145.744	431.286	
146.106	430.357	
146.470	429.429	
146.833	428.500	
