X	Y	
158.167	538.500	
157.898	537.538	
157.627	536.576	
157.354	535.616	
157.076	534.656	
156.791	533.699	
156.499	532.743	
156.199	531.791	
155.889	530.841	
155.569	529.894	
155.239	528.952	
154.897	528.013	
154.544	527.079	
154.180	526.149	
153.803	525.223	
153.416	524.303	
153.017	523.387	
152.610	522.474	
152.196	521.566	
151.775	520.659	
151.351	519.755	
150.924	518.852	
150.494	517.950	
150.064	517.049	
149.633	516.147	
149.203	515.246	
148.775	514.343	
148.348	513.440	
147.925	512.535	
147.504	511.629	
147.087	510.721	
146.675	509.811	
146.268	508.899	
145.866	507.985	
145.469	507.068	
145.079	506.148	
144.695	505.226	
144.318	504.301	
143.949	503.373	
143.587	502.442	
143.233	501.508	
142.887	500.571	
142.550	499.630	
142.222	498.687	
141.903	497.740	
141.593	496.791	
141.293	495.838	
141.002	494.882	
140.721	493.923	
140.449	492.962	
140.186	491.999	
139.931	491.033	
139.686	490.064	
139.449	489.094	
139.219	488.122	
138.998	487.148	
138.785	486.172	
138.580	485.194	
138.383	484.215	
138.193	483.234	
138.011	482.252	
137.836	481.268	
137.668	480.284	
137.508	479.298	
137.355	478.310	
137.209	477.322	
137.070	476.333	
136.939	475.343	
136.813	474.352	
136.696	473.360	
136.585	472.367	
136.480	471.374	
136.383	470.379	
136.292	469.385	
136.208	468.389	
136.131	467.393	
136.060	466.397	
135.996	465.400	
135.939	464.403	
135.889	463.405	
135.845	462.407	
135.808	461.409	
135.778	460.410	
135.754	459.412	
135.737	458.413	
135.727	457.414	
135.723	456.415	
135.727	455.416	
135.737	454.417	
135.754	453.418	
135.778	452.420	
135.809	451.421	
135.848	450.423	
135.892	449.425	
135.945	448.428	
136.005	447.431	
136.071	446.434	
136.145	445.438	
136.227	444.442	
136.316	443.447	
136.412	442.453	
136.515	441.459	
136.626	440.466	
136.743	439.474	
136.867	438.483	
136.997	437.493	
137.134	436.503	
137.278	435.515	
137.428	434.527	
137.584	433.540	
137.746	432.555	
137.914	431.570	
138.088	430.586	
138.267	429.604	
138.452	428.622	
138.642	427.641	
138.837	426.661	
139.037	425.683	
139.242	424.705	
139.452	423.729	
139.666	422.753	
139.885	421.778	
140.108	420.805	
140.336	419.832	
140.567	418.860	
140.802	417.889	
141.041	416.919	
141.284	415.950	
141.529	414.982	
141.779	414.015	
142.031	413.048	
142.286	412.082	
142.544	411.117	
142.805	410.153	
143.068	409.189	
143.333	408.226	
143.601	407.264	
143.871	406.302	
144.143	405.341	
144.416	404.380	
144.692	403.420	
144.968	402.460	
145.246	401.500	
145.525	400.541	
145.806	399.582	
146.087	398.624	
146.368	397.665	
146.651	396.707	
146.934	395.749	
147.217	394.791	
147.500	393.833	
