X	Y	
160.833	565.833	
160.509	564.887	
160.184	563.940	
159.858	562.995	
159.530	562.049	
159.199	561.105	
158.866	560.161	
158.529	559.219	
158.187	558.279	
157.841	557.340	
157.490	556.403	
157.132	555.469	
156.767	554.537	
156.395	553.608	
156.015	552.683	
155.626	551.761	
155.228	550.843	
154.819	549.929	
154.400	549.021	
153.970	548.118	
153.527	547.220	
153.072	546.329	
152.605	545.444	
152.130	544.564	
151.647	543.688	
151.158	542.814	
150.666	541.943	
150.173	541.073	
149.679	540.202	
149.187	539.331	
148.699	538.458	
148.215	537.582	
147.738	536.702	
147.269	535.819	
146.808	534.930	
146.357	534.037	
145.917	533.138	
145.490	532.234	
145.074	531.324	
144.672	530.408	
144.283	529.486	
143.908	528.558	
143.547	527.625	
143.201	526.686	
142.868	525.742	
142.549	524.794	
142.243	523.841	
141.948	522.885	
141.665	521.926	
141.392	520.963	
141.131	519.997	
140.880	519.028	
140.639	518.057	
140.408	517.084	
140.186	516.108	
139.973	515.130	
139.770	514.151	
139.576	513.169	
139.390	512.186	
139.212	511.201	
139.044	510.215	
138.883	509.227	
138.731	508.239	
138.586	507.248	
138.450	506.257	
138.322	505.265	
138.202	504.271	
138.089	503.277	
137.985	502.282	
137.888	501.286	
137.799	500.290	
137.718	499.292	
137.644	498.295	
137.578	497.296	
137.520	496.297	
137.470	495.298	
137.427	494.298	
137.393	493.298	
137.366	492.298	
137.348	491.298	
137.337	490.297	
137.335	489.297	
137.340	488.296	
137.354	487.295	
137.376	486.295	
137.406	485.295	
137.446	484.295	
137.494	483.296	
137.550	482.297	
137.615	481.298	
137.689	480.300	
137.770	479.303	
137.861	478.307	
137.959	477.311	
138.065	476.316	
138.179	475.322	
138.300	474.329	
138.429	473.336	
138.565	472.345	
138.708	471.355	
138.857	470.366	
139.014	469.377	
139.177	468.390	
139.346	467.404	
139.522	466.419	
139.703	465.435	
139.890	464.452	
140.083	463.470	
140.281	462.489	
140.485	461.510	
140.693	460.531	
140.907	459.553	
141.125	458.577	
141.347	457.601	
141.574	456.627	
141.806	455.653	
142.041	454.681	
142.280	453.709	
142.523	452.739	
142.769	451.769	
143.018	450.800	
143.271	449.832	
143.527	448.864	
143.785	447.898	
144.046	446.932	
144.310	445.967	
144.576	445.002	
144.844	444.038	
145.114	443.075	
145.386	442.112	
145.659	441.149	
145.934	440.187	
146.210	439.225	
146.488	438.264	
146.766	437.303	
147.045	436.342	
147.325	435.381	
147.605	434.421	
147.886	433.460	
148.167	432.500	
