X	Y	
158.167	579.167	
157.868	578.209	
157.569	577.251	
157.270	576.293	
156.970	575.335	
156.670	574.377	
156.370	573.420	
156.069	572.462	
155.767	571.505	
155.464	570.548	
155.161	569.592	
154.856	568.636	
154.549	567.680	
154.242	566.725	
153.933	565.770	
153.622	564.816	
153.309	563.862	
152.994	562.910	
152.677	561.957	
152.357	561.006	
152.035	560.056	
151.710	559.106	
151.381	558.158	
151.050	557.211	
150.716	556.264	
150.380	555.319	
150.043	554.373	
149.706	553.428	
149.369	552.483	
149.034	551.537	
148.701	550.590	
148.370	549.643	
148.043	548.694	
147.719	547.744	
147.399	546.793	
147.084	545.840	
146.773	544.886	
146.468	543.930	
146.167	542.973	
145.871	542.014	
145.580	541.053	
145.294	540.091	
145.014	539.128	
144.738	538.163	
144.466	537.197	
144.199	536.229	
143.937	535.261	
143.679	534.291	
143.426	533.320	
143.177	532.347	
142.932	531.374	
142.692	530.400	
142.456	529.424	
142.225	528.448	
141.998	527.470	
141.776	526.492	
141.557	525.512	
141.344	524.531	
141.135	523.550	
140.930	522.567	
140.731	521.584	
140.536	520.600	
140.345	519.614	
140.160	518.628	
139.979	517.641	
139.804	516.653	
139.633	515.664	
139.468	514.674	
139.308	513.683	
139.153	512.692	
139.004	511.699	
138.861	510.706	
138.723	509.712	
138.591	508.717	
138.465	507.721	
138.345	506.725	
138.232	505.728	
138.125	504.730	
138.025	503.731	
137.931	502.732	
137.845	501.732	
137.766	500.732	
137.694	499.731	
137.630	498.730	
137.573	497.728	
137.525	496.725	
137.485	495.722	
137.454	494.719	
137.432	493.716	
137.419	492.713	
137.416	491.709	
137.423	490.706	
137.439	489.702	
137.468	488.699	
137.506	487.696	
137.556	486.694	
137.619	485.692	
137.692	484.691	
137.776	483.691	
137.872	482.692	
137.979	481.695	
138.096	480.698	
138.225	479.703	
138.364	478.709	
138.514	477.716	
138.673	476.726	
138.844	475.737	
139.024	474.750	
139.214	473.764	
139.413	472.781	
139.622	471.799	
139.840	470.819	
140.067	469.842	
140.302	468.866	
140.546	467.893	
140.798	466.921	
141.057	465.952	
141.324	464.984	
141.598	464.019	
141.879	463.056	
142.167	462.094	
142.461	461.135	
142.761	460.177	
143.066	459.221	
143.378	458.267	
143.694	457.314	
144.015	456.364	
144.340	455.414	
144.670	454.466	
145.003	453.520	
145.340	452.575	
145.681	451.630	
146.024	450.687	
146.369	449.745	
146.717	448.804	
147.067	447.863	
147.418	446.923	
147.771	445.984	
148.124	445.044	
148.479	444.105	
148.833	443.167	
