X	Y	
160.500	482.500	
160.249	481.533	
159.999	480.567	
159.748	479.600	
159.496	478.634	
159.244	477.667	
158.992	476.701	
158.738	475.736	
158.483	474.770	
158.227	473.805	
157.969	472.840	
157.710	471.876	
157.449	470.912	
157.186	469.948	
156.920	468.986	
156.653	468.024	
156.383	467.062	
156.110	466.101	
155.835	465.142	
155.556	464.183	
155.274	463.225	
154.989	462.268	
154.700	461.312	
154.406	460.357	
154.109	459.404	
153.807	458.452	
153.501	457.502	
153.189	456.553	
152.873	455.606	
152.554	454.660	
152.231	453.715	
151.905	452.771	
151.578	451.827	
151.249	450.884	
150.919	449.942	
150.589	448.999	
150.260	448.056	
149.932	447.113	
149.606	446.169	
149.282	445.225	
148.961	444.279	
148.644	443.332	
148.332	442.384	
148.024	441.433	
147.722	440.482	
147.426	439.528	
147.136	438.572	
146.853	437.615	
146.578	436.655	
146.310	435.693	
146.050	434.729	
145.798	433.762	
145.555	432.794	
145.320	431.823	
145.094	430.850	
144.877	429.876	
144.668	428.899	
144.469	427.921	
144.278	426.941	
144.096	425.959	
143.923	424.975	
143.760	423.990	
143.605	423.003	
143.460	422.016	
143.324	421.026	
143.197	420.036	
143.079	419.044	
142.970	418.051	
142.871	417.058	
142.781	416.063	
142.700	415.068	
142.629	414.072	
142.566	413.075	
142.513	412.078	
142.469	411.080	
142.433	410.082	
142.407	409.084	
142.390	408.086	
142.382	407.087	
142.383	406.089	
142.393	405.090	
142.411	404.092	
142.439	403.093	
142.475	402.095	
142.519	401.098	
142.572	400.101	
142.633	399.104	
142.702	398.108	
142.778	397.112	
142.861	396.117	
142.952	395.122	
143.049	394.128	
143.151	393.135	
143.260	392.142	
143.375	391.150	
143.495	390.159	
143.621	389.168	
143.752	388.178	
143.887	387.189	
144.028	386.200	
144.173	385.212	
144.322	384.225	
144.475	383.238	
144.633	382.252	
144.794	381.267	
144.959	380.282	
145.127	379.297	
145.299	378.314	
145.475	377.331	
145.653	376.348	
145.834	375.366	
146.018	374.385	
146.206	373.404	
146.395	372.423	
146.587	371.443	
146.782	370.464	
146.979	369.485	
147.178	368.506	
147.379	367.528	
147.582	366.550	
147.787	365.573	
147.994	364.596	
148.203	363.620	
148.413	362.643	
148.625	361.667	
148.838	360.692	
149.053	359.717	
149.269	358.742	
149.486	357.767	
149.704	356.792	
149.923	355.818	
150.143	354.844	
150.364	353.870	
150.586	352.897	
150.809	351.923	
151.032	350.950	
151.256	349.977	
151.480	349.004	
151.705	348.031	
151.930	347.058	
152.156	346.085	
152.382	345.112	
152.607	344.139	
152.833	343.167	
