X	Y	
159.500	487.167	
159.262	486.192	
159.024	485.218	
158.785	484.244	
158.546	483.270	
158.307	482.296	
158.066	481.322	
157.824	480.348	
157.581	479.375	
157.337	478.402	
157.091	477.430	
156.842	476.458	
156.592	475.487	
156.339	474.516	
156.084	473.546	
155.826	472.577	
155.564	471.609	
155.299	470.642	
155.029	469.675	
154.756	468.710	
154.477	467.747	
154.193	466.785	
153.904	465.824	
153.608	464.866	
153.305	463.910	
152.994	462.956	
152.674	462.006	
152.345	461.058	
152.006	460.114	
151.658	459.173	
151.305	458.235	
150.946	457.298	
150.586	456.362	
150.226	455.426	
149.868	454.488	
149.516	453.549	
149.171	452.607	
148.835	451.662	
148.511	450.713	
148.198	449.760	
147.898	448.803	
147.612	447.842	
147.339	446.876	
147.081	445.907	
146.836	444.935	
146.604	443.959	
146.386	442.980	
146.179	441.998	
145.983	441.015	
145.797	440.029	
145.621	439.042	
145.453	438.053	
145.292	437.063	
145.140	436.071	
144.994	435.079	
144.855	434.085	
144.722	433.091	
144.596	432.096	
144.475	431.101	
144.359	430.104	
144.249	429.107	
144.144	428.110	
144.045	427.112	
143.950	426.113	
143.860	425.114	
143.775	424.115	
143.694	423.115	
143.618	422.115	
143.546	421.114	
143.478	420.114	
143.415	419.113	
143.356	418.111	
143.302	417.110	
143.251	416.108	
143.205	415.106	
143.163	414.104	
143.125	413.101	
143.092	412.099	
143.062	411.096	
143.037	410.094	
143.015	409.091	
142.998	408.088	
142.986	407.085	
142.977	406.082	
142.973	405.079	
142.974	404.076	
142.978	403.073	
142.987	402.070	
143.001	401.067	
143.020	400.064	
143.043	399.061	
143.071	398.059	
143.104	397.056	
143.142	396.054	
143.185	395.052	
143.234	394.050	
143.288	393.048	
143.348	392.047	
143.413	391.046	
143.484	390.046	
143.562	389.046	
143.645	388.046	
143.736	387.047	
143.832	386.049	
143.934	385.051	
144.043	384.054	
144.158	383.058	
144.279	382.062	
144.407	381.067	
144.540	380.073	
144.679	379.080	
144.824	378.087	
144.976	377.096	
145.133	376.105	
145.296	375.115	
145.464	374.126	
145.638	373.139	
145.818	372.152	
146.003	371.166	
146.193	370.181	
146.389	369.197	
146.589	368.215	
146.794	367.233	
147.004	366.252	
147.219	365.272	
147.438	364.293	
147.661	363.315	
147.888	362.338	
148.119	361.362	
148.353	360.387	
148.591	359.413	
148.833	358.439	
149.077	357.466	
149.325	356.494	
149.575	355.523	
149.827	354.552	
150.081	353.582	
150.338	352.612	
150.596	351.643	
150.855	350.674	
151.116	349.705	
151.378	348.737	
151.640	347.769	
151.903	346.801	
152.167	345.833	
