X	Y	
159.500	560.500	
159.005	559.631	
158.510	558.761	
158.017	557.890	
157.526	557.018	
157.037	556.145	
156.552	555.270	
156.071	554.392	
155.594	553.513	
155.122	552.630	
154.655	551.745	
154.193	550.858	
153.737	549.967	
153.286	549.074	
152.841	548.177	
152.402	547.278	
151.969	546.376	
151.543	545.471	
151.122	544.563	
150.708	543.652	
150.300	542.738	
149.899	541.822	
149.503	540.902	
149.114	539.981	
148.732	539.056	
148.355	538.129	
147.984	537.199	
147.620	536.268	
147.261	535.333	
146.909	534.397	
146.562	533.458	
146.221	532.518	
145.885	531.575	
145.555	530.630	
145.231	529.684	
144.912	528.735	
144.598	527.785	
144.289	526.833	
143.986	525.880	
143.688	524.924	
143.395	523.968	
143.107	523.009	
142.825	522.049	
142.548	521.088	
142.277	520.124	
142.011	519.160	
141.750	518.194	
141.496	517.226	
141.247	516.257	
141.003	515.286	
140.766	514.314	
140.534	513.341	
140.308	512.366	
140.088	511.390	
139.874	510.412	
139.667	509.433	
139.465	508.453	
139.270	507.472	
139.082	506.489	
138.900	505.505	
138.725	504.520	
138.556	503.533	
138.395	502.546	
138.240	501.557	
138.093	500.567	
137.953	499.577	
137.820	498.585	
137.695	497.592	
137.577	496.598	
137.468	495.604	
137.366	494.608	
137.272	493.612	
137.187	492.615	
137.111	491.617	
137.042	490.619	
136.983	489.620	
136.933	488.621	
136.892	487.621	
136.861	486.621	
136.839	485.620	
136.826	484.620	
136.824	483.619	
136.832	482.619	
136.850	481.618	
136.879	480.618	
136.918	479.618	
136.966	478.618	
137.025	477.620	
137.093	476.621	
137.170	475.624	
137.257	474.627	
137.352	473.631	
137.456	472.635	
137.569	471.641	
137.689	470.648	
137.818	469.655	
137.955	468.664	
138.099	467.674	
138.251	466.685	
138.410	465.697	
138.575	464.710	
138.748	463.724	
138.927	462.740	
139.113	461.757	
139.304	460.775	
139.502	459.794	
139.705	458.814	
139.914	457.835	
140.129	456.858	
140.348	455.881	
140.572	454.906	
140.801	453.932	
141.034	452.959	
141.272	451.987	
141.514	451.016	
141.759	450.046	
142.009	449.077	
142.262	448.109	
142.518	447.142	
142.778	446.175	
143.040	445.210	
143.306	444.245	
143.573	443.281	
143.844	442.317	
144.116	441.354	
144.391	440.392	
144.668	439.431	
144.946	438.469	
145.226	437.509	
145.507	436.548	
145.790	435.588	
146.073	434.629	
146.358	433.669	
146.643	432.710	
146.928	431.751	
147.214	430.792	
147.500	429.833	
