X	Y	
165.500	518.833	
165.081	517.928	
164.664	517.023	
164.249	516.116	
163.837	515.208	
163.429	514.299	
163.026	513.386	
162.629	512.472	
162.238	511.555	
161.854	510.634	
161.477	509.711	
161.107	508.786	
160.744	507.857	
160.389	506.925	
160.040	505.991	
159.699	505.055	
159.364	504.115	
159.036	503.174	
158.714	502.230	
158.398	501.284	
158.088	500.337	
157.784	499.387	
157.485	498.436	
157.191	497.483	
156.902	496.529	
156.618	495.573	
156.339	494.616	
156.065	493.657	
155.796	492.697	
155.532	491.736	
155.273	490.773	
155.019	489.809	
154.770	488.843	
154.526	487.876	
154.288	486.908	
154.054	485.939	
153.826	484.969	
153.603	483.997	
153.386	483.024	
153.174	482.049	
152.968	481.074	
152.769	480.097	
152.575	479.119	
152.388	478.139	
152.208	477.159	
152.034	476.177	
151.868	475.194	
151.709	474.209	
151.558	473.224	
151.415	472.237	
151.281	471.249	
151.155	470.260	
151.038	469.270	
150.930	468.279	
150.831	467.286	
150.741	466.293	
150.661	465.300	
150.590	464.305	
150.528	463.310	
150.476	462.314	
150.433	461.318	
150.399	460.322	
150.374	459.325	
150.358	458.328	
150.351	457.331	
150.353	456.334	
150.364	455.337	
150.383	454.340	
150.410	453.343	
150.445	452.347	
150.488	451.351	
150.538	450.355	
150.596	449.360	
150.660	448.365	
150.732	447.370	
150.809	446.376	
150.893	445.382	
150.982	444.389	
151.077	443.397	
151.178	442.405	
151.283	441.413	
151.393	440.422	
151.508	439.432	
151.627	438.442	
151.750	437.453	
151.877	436.464	
152.007	435.475	
152.141	434.487	
152.279	433.500	
152.419	432.512	
152.562	431.526	
152.709	430.539	
152.858	429.554	
153.009	428.568	
153.163	427.583	
153.320	426.598	
153.479	425.614	
153.640	424.630	
153.803	423.646	
153.968	422.663	
154.135	421.680	
154.304	420.697	
154.474	419.715	
154.647	418.733	
154.820	417.751	
154.996	416.770	
155.173	415.788	
155.351	414.807	
155.531	413.827	
155.712	412.846	
155.894	411.866	
156.077	410.886	
156.261	409.906	
156.447	408.926	
156.633	407.947	
156.821	406.968	
157.009	405.988	
157.199	405.009	
157.389	404.031	
157.580	403.052	
157.771	402.074	
157.964	401.095	
158.156	400.117	
158.350	399.139	
158.544	398.161	
158.739	397.183	
158.934	396.205	
159.130	395.228	
159.326	394.250	
159.522	393.273	
159.719	392.295	
159.916	391.318	
160.114	390.340	
160.311	389.363	
160.509	388.386	
160.707	387.409	
160.905	386.431	
161.103	385.454	
161.302	384.477	
161.500	383.500	
