X	Y	
160.833	573.167	
160.379	572.273	
159.926	571.379	
159.474	570.484	
159.024	569.589	
158.577	568.691	
158.134	567.792	
157.695	566.891	
157.261	565.987	
156.832	565.081	
156.408	564.173	
155.989	563.262	
155.576	562.349	
155.169	561.433	
154.768	560.514	
154.373	559.593	
153.983	558.669	
153.600	557.743	
153.222	556.815	
152.849	555.884	
152.482	554.952	
152.119	554.017	
151.761	553.081	
151.407	552.143	
151.057	551.204	
150.712	550.263	
150.370	549.320	
150.032	548.376	
149.698	547.431	
149.367	546.485	
149.040	545.538	
148.717	544.589	
148.396	543.639	
148.079	542.688	
147.766	541.736	
147.455	540.783	
147.148	539.829	
146.844	538.874	
146.543	537.917	
146.245	536.960	
145.951	536.002	
145.659	535.043	
145.371	534.083	
145.086	533.122	
144.804	532.160	
144.525	531.197	
144.249	530.233	
143.977	529.269	
143.708	528.303	
143.442	527.336	
143.180	526.369	
142.921	525.401	
142.665	524.431	
142.413	523.461	
142.164	522.490	
141.919	521.518	
141.678	520.545	
141.441	519.571	
141.208	518.596	
140.979	517.620	
140.755	516.643	
140.536	515.665	
140.322	514.686	
140.113	513.705	
139.910	512.724	
139.712	511.741	
139.520	510.757	
139.334	509.772	
139.154	508.786	
138.981	507.799	
138.815	506.810	
138.655	505.821	
138.503	504.830	
138.358	503.838	
138.221	502.845	
138.092	501.851	
137.971	500.856	
137.858	499.860	
137.754	498.863	
137.658	497.865	
137.572	496.866	
137.494	495.867	
137.427	494.867	
137.368	493.866	
137.320	492.865	
137.282	491.863	
137.254	490.861	
137.237	489.859	
137.230	488.857	
137.235	487.854	
137.250	486.852	
137.277	485.850	
137.315	484.848	
137.364	483.847	
137.426	482.846	
137.499	481.847	
137.585	480.848	
137.682	479.850	
137.790	478.854	
137.909	477.858	
138.039	476.865	
138.180	475.872	
138.330	474.881	
138.490	473.891	
138.660	472.903	
138.838	471.917	
139.025	470.932	
139.220	469.949	
139.423	468.967	
139.634	467.987	
139.852	467.009	
140.077	466.032	
140.309	465.057	
140.548	464.083	
140.793	463.111	
141.043	462.141	
141.300	461.172	
141.561	460.204	
141.828	459.238	
142.099	458.273	
142.375	457.309	
142.656	456.347	
142.940	455.385	
143.228	454.425	
143.520	453.466	
143.815	452.508	
144.113	451.551	
144.414	450.595	
144.718	449.640	
145.024	448.685	
145.332	447.731	
145.642	446.778	
145.954	445.826	
146.267	444.873	
146.582	443.922	
146.898	442.970	
147.214	442.019	
147.531	441.068	
147.849	440.117	
148.167	439.167	
