X	Y	
164.833	534.167	
164.392	533.267	
163.952	532.367	
163.516	531.465	
163.086	530.560	
162.664	529.652	
162.252	528.739	
161.850	527.821	
161.460	526.898	
161.084	525.970	
160.721	525.036	
160.373	524.096	
160.040	523.151	
159.723	522.201	
159.422	521.246	
159.135	520.286	
158.863	519.322	
158.603	518.354	
158.355	517.384	
158.118	516.410	
157.891	515.434	
157.673	514.457	
157.464	513.477	
157.262	512.495	
157.069	511.513	
156.882	510.528	
156.701	509.543	
156.526	508.557	
156.357	507.569	
156.193	506.581	
156.033	505.592	
155.879	504.602	
155.728	503.611	
155.581	502.620	
155.439	501.629	
155.299	500.637	
155.163	499.644	
155.029	498.651	
154.899	497.658	
154.771	496.664	
154.645	495.671	
154.522	494.676	
154.400	493.682	
154.281	492.687	
154.165	491.692	
154.050	490.697	
153.938	489.701	
153.829	488.705	
153.722	487.709	
153.618	486.713	
153.518	485.716	
153.420	484.719	
153.325	483.722	
153.234	482.724	
153.145	481.726	
153.061	480.728	
152.980	479.729	
152.902	478.731	
152.828	477.731	
152.758	476.732	
152.692	475.732	
152.630	474.733	
152.572	473.732	
152.518	472.732	
152.469	471.731	
152.424	470.731	
152.384	469.730	
152.348	468.728	
152.317	467.727	
152.291	466.726	
152.270	465.724	
152.254	464.722	
152.243	463.720	
152.237	462.719	
152.237	461.717	
152.243	460.715	
152.254	459.713	
152.271	458.712	
152.293	457.710	
152.322	456.709	
152.357	455.707	
152.398	454.706	
152.446	453.706	
152.501	452.705	
152.561	451.705	
152.629	450.706	
152.704	449.707	
152.786	448.708	
152.875	447.710	
152.972	446.713	
153.075	445.717	
153.186	444.721	
153.303	443.726	
153.428	442.732	
153.558	441.739	
153.695	440.746	
153.839	439.755	
153.988	438.764	
154.143	437.775	
154.305	436.786	
154.472	435.798	
154.644	434.811	
154.821	433.825	
155.004	432.840	
155.192	431.856	
155.384	430.873	
155.582	429.891	
155.784	428.909	
155.990	427.929	
156.200	426.950	
156.415	425.971	
156.634	424.993	
156.856	424.016	
157.082	423.041	
157.312	422.065	
157.544	421.091	
157.781	420.117	
158.020	419.145	
158.262	418.172	
158.507	417.201	
158.754	416.230	
159.004	415.260	
159.257	414.290	
159.511	413.322	
159.768	412.353	
160.026	411.385	
160.287	410.418	
160.549	409.451	
160.812	408.484	
161.077	407.518	
161.343	406.552	
161.610	405.587	
161.879	404.622	
162.148	403.656	
162.417	402.692	
162.687	401.727	
162.958	400.762	
163.229	399.798	
163.500	398.833	
