X	Y	
160.500	545.500	
160.251	544.530	
160.002	543.560	
159.751	542.591	
159.499	541.622	
159.246	540.653	
158.990	539.685	
158.731	538.718	
158.469	537.751	
158.203	536.786	
157.933	535.822	
157.658	534.859	
157.378	533.898	
157.092	532.938	
156.800	531.980	
156.501	531.024	
156.195	530.071	
155.882	529.120	
155.560	528.172	
155.230	527.226	
154.890	526.284	
154.541	525.346	
154.182	524.411	
153.812	523.481	
153.431	522.555	
153.038	521.634	
152.633	520.718	
152.216	519.808	
151.789	518.902	
151.351	518.002	
150.905	517.105	
150.450	516.213	
149.988	515.325	
149.520	514.440	
149.046	513.557	
148.568	512.677	
148.087	511.799	
147.603	510.923	
147.117	510.048	
146.630	509.173	
146.143	508.298	
145.657	507.422	
145.173	506.546	
144.691	505.668	
144.213	504.788	
143.740	503.906	
143.272	503.020	
142.810	502.132	
142.356	501.240	
141.909	500.343	
141.473	499.442	
141.046	498.536	
140.630	497.625	
140.226	496.709	
139.835	495.787	
139.458	494.860	
139.094	493.927	
138.746	492.988	
138.412	492.044	
138.096	491.094	
137.796	490.139	
137.513	489.178	
137.248	488.213	
137.001	487.242	
136.772	486.268	
136.562	485.288	
136.371	484.306	
136.198	483.319	
136.044	482.330	
135.909	481.338	
135.793	480.343	
135.695	479.347	
135.615	478.349	
135.554	477.349	
135.510	476.349	
135.484	475.348	
135.474	474.347	
135.482	473.345	
135.505	472.344	
135.544	471.344	
135.598	470.344	
135.665	469.345	
135.746	468.347	
135.839	467.350	
135.943	466.354	
136.057	465.359	
136.183	464.366	
136.317	463.373	
136.461	462.383	
136.613	461.393	
136.774	460.405	
136.942	459.417	
137.118	458.432	
137.301	457.447	
137.490	456.464	
137.685	455.482	
137.887	454.501	
138.094	453.521	
138.306	452.543	
138.524	451.565	
138.747	450.589	
138.974	449.614	
139.206	448.640	
139.442	447.667	
139.682	446.695	
139.926	445.723	
140.173	444.753	
140.424	443.784	
140.678	442.815	
140.936	441.848	
141.197	440.881	
141.460	439.915	
141.727	438.950	
141.995	437.985	
142.267	437.021	
142.541	436.058	
142.817	435.096	
143.095	434.134	
143.375	433.172	
143.658	432.212	
143.941	431.251	
144.227	430.292	
144.515	429.333	
144.803	428.374	
145.094	427.416	
145.385	426.458	
145.678	425.500	
145.972	424.543	
146.268	423.586	
146.564	422.630	
146.861	421.673	
147.159	420.717	
147.457	419.762	
147.757	418.806	
148.057	417.851	
148.357	416.896	
148.658	415.941	
148.959	414.986	
149.261	414.031	
149.563	413.076	
149.865	412.121	
150.167	411.167	
