X	Y	
158.167	605.167	
157.990	604.183	
157.813	603.200	
157.636	602.217	
157.460	601.233	
157.284	600.250	
157.108	599.267	
156.933	598.283	
156.758	597.299	
156.584	596.316	
156.411	595.332	
156.238	594.348	
156.066	593.363	
155.896	592.379	
155.726	591.395	
155.557	590.410	
155.390	589.425	
155.224	588.440	
155.059	587.454	
154.896	586.469	
154.734	585.483	
154.574	584.497	
154.416	583.510	
154.260	582.523	
154.105	581.536	
153.953	580.549	
153.803	579.561	
153.656	578.573	
153.510	577.585	
153.368	576.596	
153.228	575.607	
153.091	574.617	
152.957	573.627	
152.826	572.637	
152.699	571.646	
152.575	570.654	
152.454	569.663	
152.337	568.670	
152.225	567.678	
152.116	566.685	
152.012	565.691	
151.913	564.697	
151.818	563.702	
151.728	562.707	
151.644	561.712	
151.565	560.716	
151.492	559.719	
151.425	558.723	
151.364	557.726	
151.309	556.728	
151.260	555.730	
151.217	554.732	
151.179	553.734	
151.147	552.735	
151.121	551.736	
151.100	550.738	
151.084	549.739	
151.073	548.740	
151.068	547.741	
151.067	546.742	
151.071	545.743	
151.080	544.744	
151.093	543.745	
151.110	542.746	
151.131	541.747	
151.156	540.748	
151.184	539.749	
151.216	538.751	
151.251	537.752	
151.288	536.754	
151.328	535.756	
151.369	534.758	
151.413	533.760	
151.458	532.761	
151.503	531.763	
151.549	530.765	
151.596	529.767	
151.644	528.770	
151.694	527.772	
151.745	526.774	
151.799	525.776	
151.856	524.779	
151.915	523.782	
151.979	522.785	
152.046	521.788	
152.118	520.791	
152.194	519.795	
152.275	518.799	
152.361	517.804	
152.452	516.809	
152.549	515.815	
152.651	514.821	
152.759	513.828	
152.872	512.835	
152.990	511.843	
153.113	510.852	
153.241	509.861	
153.373	508.871	
153.508	507.881	
153.647	506.891	
153.789	505.902	
153.934	504.914	
154.082	503.926	
154.232	502.938	
154.384	501.951	
154.539	500.964	
154.695	499.977	
154.854	498.991	
155.013	498.004	
155.174	497.018	
155.337	496.033	
155.500	495.047	
155.665	494.062	
155.830	493.076	
155.996	492.091	
156.163	491.106	
156.330	490.121	
156.498	489.136	
156.665	488.152	
156.833	487.167	
