 ,Value,
1,3792.883,
2,3861.711,
3,3990.223,
4,3967.240,
5,3893.356,
6,3841.749,
7,3781.481,
8,3754.907,
9,3702.638,
10,3627.001,
11,3713.133,
12,3786.337,
13,3730.088,
14,3693.008,
15,3658.784,
16,3695.070,
17,3638.545,
18,3609.065,
19,3659.190,
20,3739.238,
21,3664.509,
22,3644.607,
23,3563.000,
24,3650.784,
25,3711.318,
26,3654.059,
27,3756.689,
28,3889.945,
29,3861.877,
30,3760.554,
31,3683.136,
32,3712.335,
33,3768.994,
34,3827.473,
35,3719.688,
36,3653.764,
37,3796.362,
38,3811.687,
39,3795.704,
40,3816.842,
41,3845.814,
42,3938.221,
43,4127.836,
44,4074.075,
45,4012.630,
46,3896.421,
47,3694.681,
48,3729.740,
49,3708.877,
50,3660.692,
51,3710.446,
52,3759.607,
53,3729.050,
54,3850.879,
55,3846.488,
56,3732.522,
57,3863.149,
58,3775.380,
59,3824.395,
60,3737.398,
61,3800.811,
62,3903.886,
63,3842.796,
64,3874.860,
65,3848.010,
66,3848.063,
67,3854.158,
68,3988.121,
69,4031.994,
70,4150.151,
71,4276.037,
72,4141.334,
73,4093.658,
74,3968.089,
75,4003.904,
76,3927.341,
77,3996.826,
78,3953.791,
79,3983.608,
80,3840.392,
81,3744.609,
82,3651.347,
83,3668.538,
84,3633.700,
85,3641.422,
86,3682.087,
87,3652.791,
88,3673.704,
89,3739.816,
90,3775.754,
91,3845.953,
92,3882.251,
93,3913.522,
94,3883.295,
95,3944.287,
96,4010.821,
97,3898.615,
98,3846.350,
99,3765.010,
100,3712.563,
101,3702.716,
102,3736.549,
103,3702.988,
104,3642.398,
105,3672.212,
106,3698.022,
107,3687.749,
108,3661.318,
109,3652.803,
110,3690.695,
111,3659.218,
112,3626.972,
113,3625.596,
114,3712.621,
115,3711.338,
116,3704.217,
117,3701.731,
118,3756.001,
119,3752.039,
120,3749.426,
121,3786.128,
122,3709.895,
123,3590.391,
124,3688.110,
125,3690.301,
126,3707.832,
127,3689.779,
128,3692.729,
129,3674.059,
130,3639.929,
131,3653.024,
132,3634.777,
133,3635.758,
134,3745.917,
135,3555.742,
136,3617.868,
137,3679.464,
138,3707.580,
139,3664.702,
140,3705.816,
141,3631.390,
142,3578.462,
143,3573.353,
144,3541.748,
145,3604.008,
146,3629.574,
