 ,Value,
1,4041.989,
2,4229.505,
3,4131.142,
4,3935.895,
5,3808.952,
6,3677.350,
7,3638.989,
8,3723.533,
9,3811.447,
10,3688.271,
11,3719.950,
12,3714.696,
13,3694.449,
14,3688.795,
15,3702.409,
16,3659.019,
17,3628.335,
18,3656.812,
19,3682.588,
20,3637.727,
21,3748.257,
22,3722.106,
23,3727.932,
24,3751.609,
25,3779.203,
26,3664.038,
27,3692.722,
28,3756.078,
29,3755.805,
30,3633.817,
31,3730.650,
32,3800.449,
33,3704.400,
34,3626.641,
35,3697.642,
36,3809.886,
37,3780.411,
38,3729.372,
39,3868.127,
40,3909.825,
41,4028.500,
42,4100.392,
43,3961.721,
44,3772.090,
45,3670.394,
46,3725.084,
47,3781.850,
48,3694.681,
49,3721.599,
50,3754.044,
51,3808.325,
52,3828.225,
53,3806.837,
54,3810.670,
55,3834.824,
56,3922.295,
57,3899.942,
58,3822.522,
59,3875.518,
60,3930.295,
61,3946.762,
62,3853.077,
63,3783.207,
64,3785.050,
65,3906.588,
66,4146.731,
67,4166.540,
68,4213.227,
69,4202.860,
70,4244.362,
71,4168.301,
72,4037.197,
73,4011.800,
74,3934.334,
75,3812.756,
76,3847.720,
77,3940.560,
78,3926.925,
79,3849.174,
80,3733.313,
81,3815.437,
82,3671.485,
83,3714.597,
84,3787.516,
85,3812.455,
86,3763.874,
87,3740.041,
88,3916.989,
89,3899.806,
90,3972.187,
91,3952.502,
92,3962.096,
93,4058.997,
94,3949.328,
95,3808.493,
96,3689.232,
97,3796.301,
98,3772.282,
99,3755.526,
100,3641.034,
101,3624.590,
102,3687.031,
103,3632.764,
104,3607.225,
105,3607.698,
106,3649.973,
107,3581.883,
108,3657.305,
109,3641.694,
110,3689.492,
111,3668.847,
112,3624.997,
113,3637.157,
114,3622.375,
115,3631.568,
116,3709.785,
117,3784.881,
118,3695.981,
119,3607.913,
120,3620.760,
121,3632.630,
122,3611.730,
123,3611.673,
124,3596.986,
125,3622.601,
126,3604.415,
127,3615.100,
128,3671.528,
129,3681.003,
130,3648.497,
131,3594.537,
132,3614.195,
133,3646.944,
134,3738.925,
135,3674.102,
136,3709.889,
137,3666.689,
138,3679.275,
139,3635.053,
140,3617.001,
141,3633.431,
142,3567.457,
143,3546.375,
144,3532.062,
145,3692.260,
146,3579.273,
147,3640.340,
148,3702.023,
