X	Y	
164.833	530.833	
164.529	529.881	
164.225	528.929	
163.922	527.976	
163.620	527.023	
163.320	526.069	
163.023	525.114	
162.728	524.159	
162.436	523.203	
162.148	522.245	
161.863	521.287	
161.583	520.327	
161.307	519.366	
161.036	518.404	
160.770	517.440	
160.509	516.475	
160.254	515.508	
160.005	514.540	
159.761	513.570	
159.524	512.599	
159.293	511.626	
159.067	510.652	
158.848	509.677	
158.633	508.701	
158.423	507.723	
158.218	506.744	
158.018	505.765	
157.821	504.785	
157.628	503.804	
157.439	502.822	
157.253	501.839	
157.071	500.857	
156.891	499.873	
156.714	498.889	
156.540	497.905	
156.367	496.920	
156.198	495.934	
156.030	494.949	
155.864	493.963	
155.700	492.977	
155.538	491.990	
155.377	491.003	
155.217	490.016	
155.058	489.029	
154.901	488.042	
154.745	487.054	
154.589	486.067	
154.434	485.079	
154.280	484.091	
154.127	483.103	
153.975	482.115	
153.826	481.126	
153.678	480.138	
153.533	479.148	
153.390	478.159	
153.250	477.169	
153.113	476.178	
152.980	475.188	
152.850	474.196	
152.724	473.204	
152.603	472.212	
152.486	471.219	
152.373	470.226	
152.266	469.232	
152.163	468.237	
152.066	467.242	
151.974	466.246	
151.888	465.250	
151.808	464.254	
151.734	463.257	
151.667	462.259	
151.605	461.261	
151.551	460.263	
151.503	459.264	
151.462	458.265	
151.429	457.266	
151.402	456.267	
151.383	455.267	
151.372	454.267	
151.368	453.267	
151.372	452.268	
151.383	451.268	
151.403	450.268	
151.431	449.269	
151.467	448.270	
151.511	447.271	
151.563	446.273	
151.624	445.275	
151.692	444.277	
151.768	443.280	
151.850	442.284	
151.940	441.288	
152.036	440.293	
152.139	439.298	
152.248	438.305	
152.363	437.311	
152.484	436.319	
152.610	435.327	
152.741	434.336	
152.878	433.346	
153.019	432.356	
153.166	431.367	
153.317	430.378	
153.472	429.391	
153.632	428.404	
153.795	427.418	
153.963	426.432	
154.134	425.447	
154.309	424.462	
154.488	423.479	
154.670	422.496	
154.855	421.513	
155.043	420.531	
155.234	419.550	
155.427	418.569	
155.624	417.589	
155.822	416.609	
156.024	415.629	
156.227	414.650	
156.433	413.672	
156.641	412.694	
156.850	411.717	
157.062	410.739	
157.275	409.763	
157.490	408.786	
157.706	407.810	
157.924	406.834	
158.143	405.859	
158.363	404.883	
158.584	403.908	
158.806	402.934	
159.029	401.959	
159.253	400.984	
159.478	400.010	
159.703	399.036	
159.928	398.062	
160.154	397.088	
160.380	396.114	
160.607	395.140	
160.833	394.167	
