 ,Value,
1,3625.298,
2,3623.946,
3,3634.048,
4,3699.127,
5,3819.736,
6,3743.902,
7,3698.158,
8,3751.211,
9,3669.472,
10,3712.429,
11,3770.488,
12,3817.943,
13,3673.201,
14,3700.422,
15,3684.755,
16,3620.700,
17,3665.757,
18,3632.374,
19,3607.283,
20,3569.767,
21,3559.691,
22,3548.837,
23,3576.572,
24,3586.455,
25,3589.194,
26,3597.459,
27,3549.633,
28,3530.419,
29,3576.582,
30,3573.793,
31,3597.650,
32,3645.714,
33,3678.130,
34,3644.522,
35,3689.363,
36,3707.282,
37,3797.789,
38,3872.061,
39,3755.670,
40,3808.141,
41,3802.148,
42,3736.916,
43,3737.903,
44,3685.325,
45,3635.938,
46,3709.992,
47,3697.195,
48,3758.445,
49,3743.244,
50,3624.401,
51,3660.646,
52,3686.236,
53,3648.902,
54,3640.709,
55,3629.943,
56,3657.753,
57,3619.167,
58,3593.681,
59,3659.934,
60,3660.822,
61,3683.922,
62,3758.840,
63,3779.512,
64,3682.265,
65,3661.766,
66,3723.659,
67,3835.603,
68,3755.136,
69,3758.706,
70,3758.112,
71,3785.306,
72,3753.981,
73,3602.614,
74,3665.709,
75,3646.216,
76,3719.227,
77,3606.458,
78,3615.785,
79,3593.165,
80,3639.227,
81,3655.767,
82,3592.147,
83,3599.112,
84,3550.051,
85,3589.259,
86,3579.380,
87,3534.934,
88,3554.430,
89,3545.040,
90,3551.122,
91,3532.178,
92,3593.181,
93,3587.547,
94,3609.845,
95,3734.162,
96,3828.700,
97,3836.311,
98,3775.316,
99,3713.629,
100,3762.834,
101,3723.427,
102,3713.582,
103,3686.672,
104,3628.030,
105,3700.993,
106,3728.964,
107,3719.619,
108,3763.845,
109,3692.223,
110,3660.657,
111,3623.002,
112,3616.559,
113,3590.696,
114,3594.691,
115,3731.684,
116,3687.891,
117,3628.379,
118,3590.949,
119,3583.284,
120,3548.032,
121,3570.785,
122,3598.145,
123,3589.218,
124,3574.658,
125,3575.325,
126,3585.510,
127,3554.479,
128,3631.318,
129,3608.865,
130,3659.754,
131,3620.047,
132,3526.608,
133,3626.109,
134,3637.367,
135,3632.213,
136,3645.339,
137,3707.127,
138,3703.106,
139,3672.168,
140,3601.951,
141,3604.308,
142,3602.249,
143,3631.965,
144,3614.542,
145,3531.451,
146,3557.107,
147,3606.464,
148,3648.038,
149,3540.841,
150,3571.430,
151,3648.662,
152,3648.982,
153,3659.925,
154,3684.336,
155,3610.393,
156,3570.531,
157,3622.063,
158,3578.233,
159,3527.596,
160,3651.785,
161,3619.644,
162,3653.292,
163,3606.526,
164,3687.601,
165,3615.686,
