 ,Value,
1,3610.903,
2,3557.726,
3,3615.913,
4,3629.561,
5,3605.613,
6,3599.775,
7,3657.709,
8,3560.312,
9,3569.139,
10,3635.131,
11,3751.392,
12,3973.664,
13,4007.498,
14,3891.580,
15,3898.204,
16,3770.721,
17,3735.368,
18,3749.663,
19,3788.887,
20,4089.001,
21,3898.228,
22,3810.680,
23,3762.373,
24,3717.286,
25,3679.155,
26,3710.931,
27,3659.224,
28,3592.236,
29,3589.305,
30,3657.700,
31,3671.020,
32,3679.144,
33,3705.551,
34,3713.077,
35,3726.199,
36,3722.743,
37,3671.080,
38,3748.891,
39,3693.958,
40,3597.206,
41,3644.575,
42,3651.548,
43,3571.914,
44,3566.824,
45,3601.164,
46,3599.354,
47,3632.752,
48,3568.326,
49,3611.071,
50,3634.444,
51,3560.032,
52,3569.278,
53,3639.275,
54,3587.888,
55,3591.161,
56,3571.740,
57,3575.636,
58,3590.499,
59,3634.287,
60,3651.113,
61,3643.870,
62,3629.806,
63,3601.841,
64,3667.200,
65,3654.739,
66,3629.097,
67,3569.475,
68,3591.932,
69,3659.247,
70,3701.718,
71,3616.359,
72,3630.892,
73,3657.316,
74,3641.728,
75,3683.779,
76,3652.060,
77,3581.363,
78,3571.066,
79,3563.161,
80,3588.481,
81,3639.586,
82,3642.052,
83,3647.569,
84,3621.127,
85,3628.760,
86,3642.938,
87,3605.108,
88,3615.245,
89,3614.979,
90,3589.898,
91,3619.887,
92,3561.370,
93,3601.317,
94,3604.077,
95,3629.987,
96,3626.396,
97,3658.833,
98,3579.189,
99,3524.309,
100,3546.616,
101,3566.562,
102,3587.689,
103,3587.558,
104,3589.079,
105,3497.998,
106,3555.351,
107,3587.237,
108,3629.117,
109,3628.823,
110,3561.075,
111,3562.174,
112,3588.019,
113,3619.235,
114,3609.537,
115,3579.737,
116,3575.713,
117,3603.169,
118,3552.947,
119,3595.238,
120,3603.787,
