X	Y	
160.167	591.167	
159.673	590.299	
159.180	589.431	
158.689	588.562	
158.200	587.692	
157.713	586.820	
157.230	585.947	
156.752	585.070	
156.279	584.191	
155.812	583.309	
155.353	582.423	
154.901	581.533	
154.459	580.638	
154.027	579.738	
153.607	578.832	
153.200	577.921	
152.808	577.003	
152.432	576.078	
152.074	575.146	
151.737	574.207	
151.423	573.259	
151.133	572.304	
150.865	571.342	
150.619	570.375	
150.391	569.403	
150.178	568.428	
149.977	567.450	
149.786	566.471	
149.600	565.490	
149.418	564.508	
149.236	563.527	
149.051	562.546	
148.862	561.566	
148.667	560.587	
148.465	559.609	
148.253	558.634	
148.032	557.660	
147.800	556.690	
147.557	555.721	
147.303	554.756	
147.039	553.793	
146.768	552.833	
146.489	551.874	
146.205	550.917	
145.916	549.962	
145.624	549.007	
145.329	548.053	
145.033	547.100	
144.735	546.148	
144.436	545.195	
144.137	544.243	
143.839	543.290	
143.541	542.337	
143.245	541.384	
142.951	540.430	
142.659	539.476	
142.369	538.520	
142.083	537.564	
141.800	536.607	
141.521	535.648	
141.246	534.689	
140.975	533.728	
140.709	532.766	
140.449	531.802	
140.194	530.837	
139.945	529.870	
139.702	528.902	
139.466	527.932	
139.237	526.961	
139.016	525.987	
138.802	525.012	
138.597	524.035	
138.400	523.057	
138.212	522.076	
138.033	521.094	
137.865	520.110	
137.706	519.125	
137.559	518.138	
137.422	517.149	
137.297	516.158	
137.185	515.167	
137.085	514.173	
136.998	513.179	
136.925	512.183	
136.866	511.187	
136.822	510.190	
136.793	509.192	
136.778	508.194	
136.779	507.196	
136.794	506.198	
136.822	505.200	
136.865	504.202	
136.921	503.206	
136.991	502.210	
137.073	501.215	
137.169	500.222	
137.275	499.229	
137.395	498.238	
137.526	497.249	
137.668	496.260	
137.822	495.274	
137.986	494.290	
138.160	493.307	
138.345	492.326	
138.539	491.347	
138.742	490.369	
138.955	489.394	
139.176	488.421	
139.406	487.449	
139.644	486.480	
139.889	485.512	
140.142	484.546	
140.402	483.583	
140.669	482.621	
140.943	481.661	
141.223	480.703	
141.509	479.746	
141.800	478.792	
142.097	477.839	
142.399	476.887	
142.706	475.937	
143.018	474.989	
143.334	474.042	
143.654	473.097	
143.979	472.153	
144.307	471.210	
144.638	470.268	
144.972	469.328	
145.309	468.388	
145.649	467.450	
145.992	466.512	
146.336	465.575	
146.683	464.639	
147.031	463.703	
147.381	462.769	
147.732	461.834	
148.084	460.900	
148.438	459.966	
148.791	459.033	
149.146	458.100	
149.500	457.167	
