X	Y	
159.500	538.500	
159.186	537.552	
158.871	536.605	
158.556	535.657	
158.241	534.710	
157.926	533.763	
157.609	532.816	
157.292	531.869	
156.974	530.923	
156.655	529.977	
156.335	529.031	
156.014	528.086	
155.691	527.141	
155.367	526.197	
155.041	525.254	
154.714	524.310	
154.385	523.368	
154.054	522.426	
153.721	521.484	
153.387	520.544	
153.050	519.604	
152.712	518.665	
152.371	517.726	
152.028	516.789	
151.683	515.852	
151.337	514.916	
150.989	513.980	
150.641	513.044	
150.292	512.109	
149.942	511.174	
149.593	510.238	
149.244	509.303	
148.896	508.367	
148.548	507.431	
148.202	506.495	
147.857	505.558	
147.514	504.621	
147.172	503.683	
146.832	502.744	
146.495	501.804	
146.160	500.864	
145.828	499.922	
145.499	498.980	
145.172	498.036	
144.849	497.092	
144.529	496.146	
144.212	495.199	
143.899	494.251	
143.590	493.302	
143.284	492.352	
142.982	491.400	
142.684	490.447	
142.391	489.493	
142.101	488.538	
141.816	487.581	
141.536	486.623	
141.260	485.663	
140.988	484.703	
140.721	483.741	
140.459	482.777	
140.202	481.813	
139.950	480.847	
139.703	479.879	
139.461	478.911	
139.224	477.941	
138.993	476.970	
138.767	475.997	
138.547	475.023	
138.332	474.048	
138.124	473.072	
137.921	472.094	
137.724	471.116	
137.534	470.136	
137.350	469.154	
137.172	468.172	
137.001	467.188	
136.836	466.204	
136.679	465.218	
136.528	464.231	
136.384	463.243	
136.248	462.254	
136.118	461.264	
135.996	460.273	
135.882	459.282	
135.776	458.289	
135.677	457.295	
135.586	456.301	
135.504	455.306	
135.430	454.311	
135.365	453.314	
135.308	452.318	
135.260	451.321	
135.221	450.323	
135.191	449.325	
135.170	448.327	
135.159	447.329	
135.157	446.330	
135.166	445.332	
135.184	444.334	
135.212	443.336	
135.251	442.338	
135.301	441.341	
135.361	440.345	
135.431	439.349	
135.513	438.354	
135.606	437.360	
135.710	436.367	
135.824	435.375	
135.949	434.385	
136.084	433.396	
136.230	432.408	
136.384	431.422	
136.548	430.437	
136.722	429.454	
136.905	428.472	
137.096	427.492	
137.295	426.514	
137.504	425.538	
137.720	424.563	
137.943	423.590	
138.174	422.619	
138.413	421.649	
138.659	420.682	
138.911	419.716	
139.170	418.752	
139.436	417.789	
139.708	416.829	
139.985	415.870	
140.269	414.912	
140.557	413.957	
140.851	413.003	
141.151	412.050	
141.455	411.099	
141.764	410.150	
142.077	409.202	
142.395	408.256	
142.716	407.311	
143.042	406.367	
143.371	405.424	
143.704	404.483	
144.040	403.543	
144.380	402.604	
144.722	401.666	
145.067	400.730	
145.415	399.794	
145.765	398.859	
146.118	397.925	
146.473	396.992	
146.829	396.059	
147.188	395.127	
147.548	394.196	
147.909	393.266	
148.272	392.335	
148.636	391.406	
149.000	390.476	
149.366	389.547	
149.732	388.619	
150.099	387.690	
150.466	386.762	
150.833	385.833	
