X	Y	
162.833	469.833	
162.506	468.888	
162.179	467.942	
161.852	466.996	
161.524	466.051	
161.195	465.105	
160.866	464.160	
160.537	463.215	
160.206	462.271	
159.874	461.327	
159.540	460.383	
159.206	459.440	
158.870	458.497	
158.532	457.556	
158.192	456.614	
157.850	455.674	
157.505	454.734	
157.158	453.796	
156.809	452.858	
156.456	451.921	
156.100	450.986	
155.741	450.052	
155.378	449.120	
155.010	448.189	
154.639	447.259	
154.262	446.332	
153.881	445.407	
153.493	444.484	
153.100	443.564	
152.702	442.646	
152.300	441.729	
151.895	440.814	
151.489	439.899	
151.084	438.985	
150.679	438.069	
150.278	437.153	
149.880	436.234	
149.489	435.313	
149.104	434.389	
148.727	433.462	
148.359	432.532	
148.001	431.597	
147.654	430.659	
147.317	429.716	
146.992	428.770	
146.678	427.820	
146.376	426.866	
146.086	425.908	
145.807	424.947	
145.540	423.982	
145.284	423.015	
145.040	422.044	
144.805	421.072	
144.579	420.097	
144.363	419.119	
144.156	418.140	
143.957	417.160	
143.766	416.177	
143.583	415.193	
143.408	414.208	
143.240	413.222	
143.080	412.234	
142.927	411.245	
142.780	410.255	
142.641	409.264	
142.509	408.272	
142.383	407.279	
142.264	406.285	
142.152	405.291	
142.046	404.296	
141.947	403.300	
141.855	402.304	
141.769	401.306	
141.690	400.309	
141.618	399.311	
141.552	398.312	
141.492	397.313	
141.440	396.314	
141.394	395.314	
141.355	394.314	
141.323	393.314	
141.298	392.314	
141.280	391.313	
141.269	390.312	
141.266	389.312	
141.270	388.311	
141.281	387.310	
141.300	386.310	
141.327	385.309	
141.362	384.309	
141.405	383.309	
141.456	382.310	
141.515	381.311	
141.584	380.312	
141.660	379.315	
141.747	378.318	
141.842	377.322	
141.947	376.326	
142.063	375.332	
142.188	374.339	
142.323	373.348	
142.470	372.358	
142.626	371.369	
142.792	370.383	
142.969	369.398	
143.155	368.414	
143.351	367.433	
143.557	366.454	
143.772	365.476	
143.997	364.501	
144.231	363.528	
144.473	362.557	
144.725	361.589	
144.985	360.622	
145.253	359.658	
145.529	358.696	
145.814	357.737	
146.106	356.780	
146.406	355.825	
146.713	354.873	
147.027	353.922	
147.348	352.974	
147.676	352.029	
148.009	351.085	
148.349	350.144	
148.695	349.205	
149.046	348.268	
149.403	347.333	
149.764	346.400	
150.130	345.468	
150.501	344.539	
150.876	343.611	
151.255	342.685	
151.638	341.760	
152.024	340.837	
152.414	339.915	
152.806	338.995	
153.202	338.075	
153.599	337.157	
153.999	336.239	
154.400	335.323	
154.803	334.407	
155.208	333.491	
155.613	332.576	
156.019	331.662	
156.426	330.748	
156.833	329.833	
