X	Y	
159.500	538.500	
159.123	537.571	
158.746	536.643	
158.368	535.715	
157.988	534.787	
157.605	533.861	
157.220	532.935	
156.832	532.011	
156.441	531.089	
156.045	530.168	
155.646	529.249	
155.242	528.331	
154.834	527.416	
154.422	526.502	
154.006	525.591	
153.584	524.681	
153.159	523.774	
152.730	522.868	
152.299	521.963	
151.866	521.059	
151.432	520.156	
150.998	519.252	
150.565	518.348	
150.133	517.444	
149.702	516.539	
149.274	515.633	
148.848	514.726	
148.426	513.817	
148.006	512.906	
147.591	511.994	
147.179	511.080	
146.773	510.165	
146.370	509.246	
145.973	508.326	
145.582	507.404	
145.196	506.479	
144.815	505.551	
144.441	504.622	
144.074	503.689	
143.712	502.755	
143.358	501.817	
143.010	500.877	
142.670	499.934	
142.337	498.989	
142.011	498.041	
141.693	497.091	
141.383	496.138	
141.081	495.182	
140.787	494.224	
140.501	493.263	
140.222	492.301	
139.951	491.336	
139.687	490.369	
139.431	489.400	
139.182	488.429	
138.940	487.456	
138.706	486.482	
138.480	485.506	
138.260	484.528	
138.048	483.548	
137.843	482.567	
137.645	481.585	
137.455	480.600	
137.272	479.615	
137.096	478.629	
136.927	477.641	
136.765	476.651	
136.611	475.661	
136.464	474.670	
136.324	473.677	
136.192	472.684	
136.067	471.689	
135.950	470.694	
135.839	469.698	
135.737	468.701	
135.642	467.703	
135.554	466.705	
135.474	465.706	
135.402	464.706	
135.337	463.706	
135.280	462.705	
135.231	461.704	
135.190	460.703	
135.156	459.701	
135.131	458.699	
135.114	457.697	
135.105	456.695	
135.104	455.693	
135.112	454.690	
135.128	453.688	
135.153	452.686	
135.186	451.685	
135.228	450.683	
135.279	449.682	
135.338	448.682	
135.407	447.682	
135.485	446.683	
135.572	445.684	
135.668	444.687	
135.773	443.690	
135.887	442.694	
136.009	441.699	
136.140	440.706	
136.279	439.713	
136.426	438.722	
136.581	437.732	
136.744	436.743	
136.914	435.755	
137.091	434.769	
137.276	433.784	
137.467	432.800	
137.665	431.817	
137.870	430.836	
138.082	429.857	
138.299	428.878	
138.523	427.901	
138.752	426.926	
138.988	425.951	
139.228	424.978	
139.474	424.007	
139.725	423.037	
139.981	422.068	
140.243	421.100	
140.508	420.133	
140.778	419.168	
141.053	418.204	
141.331	417.242	
141.613	416.280	
141.900	415.319	
142.190	414.360	
142.483	413.402	
142.780	412.444	
143.080	411.488	
143.382	410.533	
143.688	409.578	
143.996	408.624	
144.307	407.672	
144.620	406.720	
144.936	405.768	
145.253	404.818	
145.573	403.868	
145.894	402.918	
146.216	401.969	
146.541	401.021	
146.866	400.073	
147.193	399.126	
147.521	398.178	
147.849	397.232	
148.178	396.285	
148.508	395.339	
148.839	394.392	
149.169	393.446	
149.500	392.500	
