X	Y	
164.500	548.500	
164.223	547.537	
163.946	546.574	
163.670	545.611	
163.395	544.647	
163.121	543.683	
162.850	542.719	
162.580	541.754	
162.312	540.788	
162.047	539.822	
161.785	538.855	
161.526	537.887	
161.270	536.918	
161.018	535.948	
160.769	534.978	
160.523	534.006	
160.282	533.034	
160.044	532.060	
159.809	531.086	
159.579	530.111	
159.352	529.135	
159.129	528.158	
158.910	527.180	
158.695	526.202	
158.483	525.222	
158.275	524.242	
158.070	523.261	
157.869	522.279	
157.672	521.297	
157.478	520.314	
157.287	519.330	
157.100	518.346	
156.916	517.361	
156.735	516.375	
156.558	515.389	
156.385	514.402	
156.215	513.415	
156.049	512.427	
155.886	511.438	
155.728	510.448	
155.572	509.458	
155.421	508.468	
155.274	507.477	
155.131	506.485	
154.992	505.493	
154.857	504.500	
154.726	503.506	
154.601	502.512	
154.479	501.518	
154.363	500.522	
154.252	499.526	
154.146	498.530	
154.045	497.533	
153.950	496.536	
153.862	495.538	
153.779	494.539	
153.703	493.540	
153.634	492.540	
153.572	491.540	
153.518	490.539	
153.473	489.538	
153.435	488.537	
153.407	487.536	
153.387	486.534	
153.376	485.532	
153.375	484.530	
153.382	483.528	
153.398	482.526	
153.424	481.524	
153.459	480.523	
153.502	479.522	
153.554	478.521	
153.615	477.521	
153.684	476.521	
153.761	475.522	
153.846	474.524	
153.939	473.526	
154.038	472.529	
154.144	471.533	
154.257	470.537	
154.375	469.542	
154.499	468.548	
154.628	467.554	
154.762	466.561	
154.900	465.568	
155.041	464.576	
155.186	463.585	
155.334	462.594	
155.484	461.603	
155.637	460.613	
155.792	459.623	
155.948	458.633	
156.107	457.644	
156.267	456.654	
156.429	455.666	
156.592	454.677	
156.757	453.689	
156.923	452.700	
157.090	451.713	
157.259	450.725	
157.429	449.737	
157.600	448.750	
157.772	447.763	
157.945	446.776	
158.119	445.789	
158.293	444.802	
158.469	443.816	
158.645	442.829	
158.822	441.843	
159.000	440.857	
159.179	439.871	
159.358	438.885	
159.538	437.899	
159.718	436.914	
159.898	435.928	
160.080	434.943	
160.261	433.957	
160.443	432.972	
160.626	431.987	
160.809	431.001	
160.992	430.016	
161.175	429.031	
161.359	428.046	
161.543	427.061	
161.727	426.076	
161.911	425.091	
162.095	424.106	
162.280	423.121	
162.464	422.136	
162.649	421.152	
162.833	420.167	
