 ,Value
1,3485.533
2,3490.574
3,3559.271
4,3502.708
5,3506.536
6,3578.155
7,3434.952
8,3437.771
9,3467.342
10,3448.027
11,3421.912
12,3441.561
13,3518.332
14,3500.469
15,3438.590
16,3448.981
17,3505.844
18,3483.324
19,3496.401
20,3501.098
21,3558.281
22,3545.639
23,3593.072
24,3515.134
25,3603.568
26,3578.105
27,3525.384
28,3543.064
29,3570.782
30,3553.773
31,3509.104
32,3548.212
33,3630.487
34,3575.436
35,3514.569
36,3496.895
37,3493.793
38,3475.742
39,3465.451
40,3525.047
41,3499.553
42,3502.557
43,3512.828
44,3464.143
45,3485.299
46,3484.693
47,3536.700
48,3556.534
49,3492.129
50,3443.785
51,3501.438
52,3482.689
53,3503.319
54,3513.928
55,3506.890
56,3551.791
57,3490.841
58,3543.140
59,3525.635
60,3574.790
61,3625.477
62,3563.971
63,3588.153
64,3597.329
65,3594.084
66,3582.094
67,3626.337
68,3558.970
