X	Y	
166.167	574.500	
165.936	573.523	
165.706	572.547	
165.476	571.570	
165.247	570.594	
165.017	569.617	
164.788	568.640	
164.560	567.663	
164.332	566.686	
164.104	565.709	
163.877	564.731	
163.652	563.754	
163.427	562.776	
163.202	561.798	
162.979	560.820	
162.757	559.841	
162.537	558.863	
162.317	557.884	
162.099	556.904	
161.882	555.924	
161.667	554.945	
161.454	553.964	
161.242	552.983	
161.032	552.002	
160.824	551.021	
160.618	550.039	
160.414	549.056	
160.213	548.074	
160.013	547.090	
159.816	546.106	
159.622	545.122	
159.430	544.137	
159.240	543.152	
159.054	542.166	
158.870	541.180	
158.690	540.193	
158.512	539.205	
158.338	538.217	
158.167	537.229	
157.999	536.239	
157.835	535.250	
157.674	534.259	
157.517	533.268	
157.364	532.277	
157.214	531.285	
157.068	530.292	
156.927	529.299	
156.789	528.305	
156.655	527.310	
156.526	526.315	
156.402	525.320	
156.281	524.324	
156.165	523.327	
156.054	522.330	
155.947	521.332	
155.845	520.334	
155.748	519.336	
155.656	518.337	
155.569	517.337	
155.487	516.337	
155.410	515.337	
155.338	514.336	
155.272	513.335	
155.211	512.333	
155.155	511.332	
155.105	510.329	
155.060	509.327	
155.020	508.325	
154.986	507.322	
154.958	506.319	
154.935	505.316	
154.917	504.313	
154.905	503.309	
154.899	502.306	
154.897	501.303	
154.902	500.299	
154.912	499.296	
154.927	498.293	
154.948	497.290	
154.974	496.287	
155.005	495.284	
155.042	494.281	
155.084	493.279	
155.131	492.277	
155.183	491.275	
155.240	490.273	
155.302	489.272	
155.369	488.271	
155.441	487.270	
155.518	486.269	
155.600	485.269	
155.686	484.270	
155.776	483.271	
155.870	482.272	
155.969	481.273	
156.071	480.275	
156.176	479.277	
156.285	478.280	
156.397	477.283	
156.513	476.286	
156.631	475.290	
156.752	474.294	
156.876	473.298	
157.002	472.303	
157.131	471.308	
157.262	470.313	
157.395	469.319	
157.531	468.324	
157.668	467.331	
157.807	466.337	
157.948	465.343	
158.091	464.350	
158.235	463.357	
158.380	462.365	
158.527	461.372	
158.675	460.380	
158.825	459.388	
158.975	458.396	
159.126	457.404	
159.279	456.412	
159.432	455.421	
159.586	454.429	
159.740	453.438	
159.895	452.446	
160.051	451.455	
160.207	450.464	
160.363	449.473	
160.520	448.482	
160.677	447.491	
160.833	446.500	
