X	Y	
158.167	538.500	
157.859	537.547	
157.550	536.595	
157.242	535.642	
156.933	534.690	
156.624	533.738	
156.314	532.786	
156.003	531.834	
155.691	530.883	
155.378	529.932	
155.064	528.981	
154.748	528.031	
154.431	527.082	
154.113	526.132	
153.792	525.184	
153.470	524.236	
153.146	523.289	
152.820	522.342	
152.491	521.397	
152.160	520.452	
151.826	519.508	
151.490	518.565	
151.151	517.623	
150.809	516.682	
150.464	515.742	
150.116	514.803	
149.765	513.866	
149.410	512.930	
149.052	511.995	
148.691	511.061	
148.328	510.128	
147.963	509.195	
147.598	508.263	
147.232	507.331	
146.867	506.399	
146.503	505.466	
146.140	504.533	
145.779	503.599	
145.421	502.665	
145.066	501.728	
144.715	500.791	
144.368	499.852	
144.025	498.911	
143.687	497.969	
143.355	497.024	
143.029	496.078	
142.708	495.129	
142.395	494.179	
142.087	493.226	
141.787	492.270	
141.495	491.313	
141.210	490.353	
140.933	489.391	
140.663	488.427	
140.402	487.461	
140.149	486.492	
139.904	485.521	
139.668	484.548	
139.440	483.573	
139.221	482.596	
139.010	481.618	
138.807	480.637	
138.612	479.655	
138.424	478.672	
138.244	477.687	
138.072	476.701	
137.906	475.714	
137.747	474.725	
137.595	473.736	
137.450	472.745	
137.312	471.753	
137.180	470.761	
137.054	469.768	
136.935	468.774	
136.823	467.779	
136.716	466.783	
136.616	465.787	
136.522	464.791	
136.434	463.793	
136.353	462.795	
136.277	461.797	
136.208	460.798	
136.144	459.799	
136.087	458.800	
136.035	457.800	
135.990	456.800	
135.951	455.799	
135.918	454.799	
135.890	453.798	
135.869	452.797	
135.854	451.796	
135.845	450.795	
135.842	449.794	
135.846	448.792	
135.856	447.791	
135.872	446.790	
135.894	445.789	
135.923	444.789	
135.958	443.788	
136.000	442.788	
136.049	441.788	
136.104	440.788	
136.166	439.789	
136.234	438.790	
136.310	437.792	
136.393	436.794	
136.483	435.797	
136.580	434.801	
136.685	433.805	
136.797	432.810	
136.917	431.816	
137.044	430.823	
137.179	429.831	
137.322	428.840	
137.472	427.850	
137.629	426.861	
137.793	425.874	
137.964	424.887	
138.142	423.902	
138.327	422.918	
138.518	421.936	
138.716	420.954	
138.921	419.974	
139.131	418.995	
139.348	418.018	
139.570	417.042	
139.798	416.067	
140.032	415.093	
140.272	414.121	
140.516	413.150	
140.766	412.181	
141.021	411.213	
141.280	410.246	
141.545	409.280	
141.814	408.316	
142.087	407.353	
142.364	406.391	
142.645	405.430	
142.931	404.470	
143.220	403.512	
143.512	402.554	
143.807	401.598	
144.106	400.642	
144.408	399.687	
144.713	398.734	
145.020	397.781	
145.330	396.829	
145.642	395.877	
145.956	394.927	
146.272	393.977	
146.590	393.028	
146.909	392.079	
147.230	391.130	
147.552	390.182	
147.875	389.235	
148.199	388.287	
148.524	387.340	
148.849	386.393	
149.174	385.447	
149.500	384.500	
