X	Y	
160.833	590.500	
160.675	589.513	
160.518	588.527	
160.360	587.540	
160.202	586.553	
160.045	585.567	
159.888	584.580	
159.731	583.593	
159.575	582.606	
159.419	581.619	
159.263	580.632	
159.108	579.645	
158.954	578.658	
158.801	577.670	
158.648	576.683	
158.496	575.695	
158.345	574.708	
158.194	573.720	
158.045	572.732	
157.897	571.744	
157.750	570.755	
157.604	569.767	
157.460	568.778	
157.317	567.789	
157.175	566.800	
157.035	565.811	
156.896	564.821	
156.760	563.831	
156.625	562.841	
156.492	561.851	
156.361	560.860	
156.232	559.869	
156.105	558.878	
155.981	557.887	
155.859	556.895	
155.740	555.903	
155.623	554.911	
155.510	553.918	
155.399	552.925	
155.292	551.931	
155.188	550.938	
155.087	549.943	
154.991	548.949	
154.898	547.954	
154.809	546.959	
154.725	545.963	
154.645	544.967	
154.569	543.971	
154.499	542.974	
154.433	541.977	
154.373	540.980	
154.318	539.982	
154.268	538.984	
154.224	537.986	
154.186	536.987	
154.154	535.989	
154.127	534.990	
154.108	533.991	
154.094	532.992	
154.087	531.992	
154.086	530.993	
154.092	529.994	
154.105	528.995	
154.125	527.996	
154.151	526.997	
154.184	525.998	
154.224	525.000	
154.271	524.002	
154.324	523.004	
154.383	522.007	
154.447	521.009	
154.518	520.013	
154.593	519.016	
154.674	518.020	
154.760	517.025	
154.850	516.030	
154.945	515.035	
155.045	514.041	
155.148	513.047	
155.256	512.054	
155.367	511.061	
155.482	510.068	
155.600	509.076	
155.721	508.084	
155.845	507.093	
155.973	506.102	
156.103	505.111	
156.235	504.120	
156.370	503.130	
156.507	502.141	
156.646	501.151	
156.786	500.162	
156.929	499.173	
157.072	498.184	
157.218	497.195	
157.364	496.207	
157.512	495.219	
157.662	494.231	
157.813	493.243	
157.964	492.255	
158.117	491.268	
158.271	490.281	
158.427	489.294	
158.583	488.307	
158.740	487.320	
158.897	486.333	
159.056	485.347	
159.215	484.360	
159.375	483.374	
159.536	482.388	
159.697	481.402	
159.858	480.415	
160.020	479.429	
160.182	478.443	
160.345	477.458	
160.508	476.472	
160.670	475.486	
160.833	474.500	
