X	Y	
155.500	520.500	
155.255	519.529	
155.010	518.558	
154.765	517.587	
154.520	516.616	
154.274	515.645	
154.029	514.674	
153.784	513.703	
153.538	512.732	
153.293	511.761	
153.047	510.790	
152.801	509.819	
152.555	508.848	
152.309	507.878	
152.063	506.907	
151.816	505.936	
151.569	504.966	
151.322	503.995	
151.075	503.025	
150.828	502.054	
150.580	501.084	
150.332	500.114	
150.083	499.143	
149.835	498.173	
149.586	497.203	
149.336	496.233	
149.086	495.263	
148.836	494.294	
148.585	493.324	
148.334	492.355	
148.082	491.385	
147.830	490.416	
147.577	489.447	
147.324	488.478	
147.070	487.509	
146.815	486.541	
146.560	485.572	
146.304	484.604	
146.047	483.636	
145.790	482.668	
145.532	481.701	
145.272	480.733	
145.012	479.766	
144.751	478.799	
144.489	477.833	
144.226	476.866	
143.962	475.900	
143.696	474.935	
143.429	473.969	
143.161	473.005	
142.891	472.040	
142.620	471.076	
142.348	470.112	
142.074	469.149	
141.800	468.185	
141.527	467.222	
141.253	466.259	
140.981	465.295	
140.710	464.331	
140.441	463.366	
140.175	462.400	
139.913	461.434	
139.655	460.466	
139.402	459.497	
139.154	458.527	
138.913	457.555	
138.679	456.581	
138.454	455.605	
138.238	454.627	
138.031	453.647	
137.835	452.665	
137.651	451.681	
137.479	450.694	
137.320	449.706	
137.174	448.715	
137.043	447.722	
136.925	446.727	
136.824	445.731	
136.737	444.733	
136.665	443.734	
136.608	442.734	
136.563	441.734	
136.531	440.733	
136.512	439.732	
136.504	438.730	
136.507	437.729	
136.521	436.727	
136.544	435.726	
136.577	434.725	
136.620	433.725	
136.670	432.724	
136.729	431.725	
136.795	430.725	
136.868	429.727	
136.949	428.728	
137.035	427.730	
137.128	426.733	
137.226	425.737	
137.329	424.740	
137.438	423.745	
137.551	422.750	
137.668	421.755	
137.789	420.761	
137.914	419.767	
138.042	418.774	
138.174	417.781	
138.308	416.789	
138.444	415.797	
138.584	414.805	
138.725	413.813	
138.869	412.822	
139.016	411.832	
139.164	410.841	
139.315	409.851	
139.467	408.861	
139.621	407.872	
139.777	406.882	
139.935	405.893	
140.095	404.905	
140.256	403.916	
140.418	402.928	
140.582	401.940	
140.747	400.952	
140.913	399.965	
141.081	398.977	
141.249	397.990	
141.419	397.003	
141.589	396.016	
141.760	395.029	
141.932	394.043	
142.105	393.056	
142.278	392.070	
142.451	391.083	
142.626	390.097	
142.800	389.111	
142.975	388.125	
143.150	387.139	
143.325	386.153	
143.500	385.167	
