X	Y	
161.500	485.833	
161.172	484.886	
160.844	483.938	
160.515	482.991	
160.187	482.043	
159.859	481.096	
159.530	480.148	
159.201	479.201	
158.872	478.253	
158.543	477.306	
158.214	476.359	
157.884	475.412	
157.554	474.465	
157.223	473.518	
156.892	472.572	
156.561	471.625	
156.229	470.679	
155.896	469.733	
155.563	468.787	
155.229	467.841	
154.894	466.896	
154.559	465.951	
154.223	465.006	
153.885	464.062	
153.547	463.118	
153.207	462.174	
152.866	461.231	
152.524	460.289	
152.180	459.347	
151.835	458.405	
151.487	457.465	
151.137	456.525	
150.786	455.586	
150.434	454.646	
150.083	453.707	
149.733	452.767	
149.386	451.827	
149.042	450.885	
148.703	449.941	
148.371	448.995	
148.045	448.046	
147.726	447.095	
147.415	446.142	
147.113	445.186	
146.820	444.227	
146.534	443.266	
146.257	442.302	
145.988	441.336	
145.727	440.367	
145.474	439.397	
145.227	438.425	
144.987	437.452	
144.754	436.476	
144.527	435.499	
144.306	434.521	
144.091	433.542	
143.882	432.561	
143.678	431.579	
143.481	430.596	
143.288	429.612	
143.102	428.626	
142.921	427.640	
142.746	426.653	
142.577	425.664	
142.413	424.675	
142.255	423.685	
142.102	422.693	
141.956	421.701	
141.815	420.709	
141.680	419.715	
141.551	418.720	
141.428	417.725	
141.311	416.729	
141.201	415.732	
141.097	414.735	
140.999	413.737	
140.908	412.738	
140.824	411.739	
140.747	410.739	
140.676	409.739	
140.613	408.738	
140.557	407.737	
140.509	406.735	
140.468	405.733	
140.435	404.731	
140.410	403.728	
140.394	402.726	
140.387	401.723	
140.387	400.720	
140.398	399.717	
140.418	398.715	
140.447	397.712	
140.487	396.710	
140.536	395.709	
140.597	394.708	
140.668	393.708	
140.751	392.708	
140.846	391.710	
140.953	390.713	
141.073	389.717	
141.204	388.723	
141.347	387.730	
141.502	386.740	
141.669	385.751	
141.847	384.764	
142.037	383.779	
142.237	382.797	
142.448	381.816	
142.671	380.839	
142.904	379.863	
143.147	378.890	
143.399	377.920	
143.662	376.952	
143.935	375.987	
144.216	375.024	
144.506	374.065	
144.805	373.107	
145.113	372.153	
145.429	371.201	
145.752	370.252	
146.083	369.305	
146.421	368.361	
146.766	367.420	
147.118	366.480	
147.476	365.544	
147.840	364.609	
148.210	363.677	
148.585	362.747	
148.966	361.819	
149.351	360.894	
149.740	359.970	
150.134	359.047	
150.532	358.127	
150.934	357.208	
151.338	356.290	
151.746	355.374	
152.156	354.459	
152.569	353.545	
152.984	352.632	
153.400	351.720	
153.819	350.809	
154.238	349.898	
154.658	348.987	
155.079	348.077	
155.500	347.167	
