 ,Value,
1,3865.252,
2,3719.992,
3,3853.747,
4,3988.562,
5,3997.865,
6,4093.819,
7,3941.704,
8,3815.809,
9,3730.184,
10,3690.137,
11,3697.741,
12,3648.770,
13,3682.452,
14,3657.080,
15,3747.447,
16,3796.427,
17,3734.272,
18,3705.368,
19,3687.698,
20,3691.479,
21,3702.644,
22,3718.864,
23,3691.512,
24,3701.999,
25,3727.480,
26,3717.343,
27,3691.538,
28,3750.054,
29,3868.755,
30,3913.596,
31,3880.507,
32,3865.812,
33,3822.887,
34,3710.637,
35,3675.318,
36,3654.613,
37,3716.837,
38,3682.479,
39,3687.113,
40,3711.767,
41,3750.730,
42,3797.977,
43,3877.586,
44,3902.663,
45,3837.252,
46,3981.814,
47,3912.548,
48,3849.505,
49,3763.329,
50,3812.349,
51,3767.619,
52,3791.003,
53,3777.002,
54,3985.251,
55,3864.479,
56,3869.330,
57,3900.395,
58,3826.508,
59,3822.962,
60,3866.486,
61,3967.476,
62,4029.127,
63,4303.364,
64,4308.818,
65,4373.882,
66,4281.769,
67,4123.126,
68,4065.283,
69,3893.016,
70,3823.542,
71,3784.051,
72,3748.082,
73,3768.235,
74,3893.832,
75,4117.428,
76,4198.661,
77,4103.536,
78,3910.707,
79,3760.273,
80,3623.579,
81,3619.419,
82,3634.760,
83,3676.758,
84,3621.022,
85,3618.437,
86,3614.658,
87,3593.470,
88,3615.071,
89,3625.828,
90,3695.895,
91,3700.046,
92,3685.324,
93,3693.464,
94,3751.069,
95,3702.299,
96,3626.087,
97,3687.272,
98,3716.797,
99,3765.842,
100,3792.473,
101,3695.743,
102,3659.229,
103,3682.947,
104,3683.443,
105,3632.853,
106,3626.350,
107,3628.878,
108,3620.119,
109,3646.641,
110,3609.104,
111,3633.780,
112,3716.125,
113,3569.977,
114,3597.007,
115,3660.109,
116,3657.773,
117,3590.997,
118,3653.372,
119,3632.224,
120,3638.532,
121,3551.353,
122,3609.140,
123,3676.541,
124,3637.516,
125,3611.565,
126,3578.637,
127,3638.578,
128,3599.043,
129,3573.376,
130,3676.652,
131,3630.308,
132,3644.585,
133,3674.530,
134,3672.632,
135,3653.373,
136,3618.861,
137,3691.899,
138,3607.846,
139,3563.346,
140,3601.156,
