X	Y	
162.167	585.167	
161.980	584.184	
161.793	583.202	
161.607	582.219	
161.421	581.237	
161.236	580.254	
161.051	579.271	
160.866	578.288	
160.683	577.305	
160.500	576.322	
160.319	575.338	
160.138	574.355	
159.959	573.371	
159.782	572.387	
159.606	571.402	
159.431	570.417	
159.259	569.432	
159.088	568.447	
158.919	567.461	
158.753	566.475	
158.589	565.489	
158.427	564.502	
158.268	563.514	
158.112	562.527	
157.958	561.538	
157.808	560.550	
157.661	559.560	
157.518	558.571	
157.378	557.581	
157.242	556.590	
157.109	555.599	
156.981	554.607	
156.858	553.614	
156.738	552.621	
156.624	551.628	
156.515	550.634	
156.410	549.639	
156.311	548.644	
156.218	547.648	
156.131	546.652	
156.050	545.655	
155.975	544.658	
155.907	543.660	
155.845	542.662	
155.790	541.664	
155.740	540.665	
155.696	539.666	
155.657	538.667	
155.623	537.667	
155.595	536.667	
155.570	535.668	
155.550	534.668	
155.534	533.668	
155.522	532.668	
155.513	531.668	
155.507	530.668	
155.504	529.668	
155.503	528.668	
155.504	527.668	
155.506	526.668	
155.509	525.668	
155.514	524.668	
155.518	523.667	
155.522	522.667	
155.524	521.667	
155.526	520.667	
155.525	519.667	
155.521	518.667	
155.514	517.667	
155.502	516.667	
155.485	515.667	
155.464	514.667	
155.438	513.668	
155.410	512.668	
155.380	511.669	
155.349	510.669	
155.319	509.669	
155.291	508.670	
155.267	507.670	
155.247	506.670	
155.233	505.670	
155.227	504.670	
155.228	503.670	
155.239	502.670	
155.261	501.670	
155.293	500.671	
155.337	499.672	
155.392	498.673	
155.461	497.675	
155.541	496.679	
155.634	495.683	
155.738	494.688	
155.852	493.695	
155.975	492.702	
156.106	491.711	
156.246	490.720	
156.392	489.731	
156.545	488.743	
156.705	487.756	
156.869	486.769	
157.039	485.784	
157.214	484.799	
157.394	483.815	
157.577	482.832	
157.764	481.850	
157.954	480.868	
158.148	479.887	
158.344	478.906	
158.543	477.926	
158.744	476.946	
158.947	475.967	
159.152	474.988	
159.359	474.010	
159.567	473.032	
159.776	472.054	
159.986	471.076	
160.197	470.099	
160.409	469.121	
160.621	468.144	
160.833	467.167	
