X	Y	
158.167	539.167	
157.858	538.214	
157.550	537.261	
157.242	536.308	
156.935	535.355	
156.628	534.402	
156.322	533.448	
156.017	532.495	
155.712	531.541	
155.409	530.586	
155.106	529.632	
154.805	528.677	
154.505	527.721	
154.205	526.766	
153.907	525.810	
153.610	524.854	
153.313	523.897	
153.018	522.940	
152.723	521.983	
152.428	521.026	
152.133	520.069	
151.837	519.112	
151.541	518.156	
151.244	517.200	
150.945	516.244	
150.646	515.288	
150.344	514.333	
150.042	513.379	
149.737	512.425	
149.430	511.471	
149.121	510.519	
148.810	509.567	
148.496	508.616	
148.180	507.666	
147.861	506.717	
147.539	505.768	
147.213	504.821	
146.885	503.875	
146.552	502.931	
146.216	501.987	
145.877	501.045	
145.533	500.105	
145.185	499.166	
144.832	498.229	
144.474	497.293	
144.112	496.360	
143.744	495.428	
143.373	494.498	
142.998	493.570	
142.621	492.642	
142.244	491.714	
141.866	490.787	
141.490	489.859	
141.116	488.930	
140.745	488.000	
140.379	487.068	
140.018	486.133	
139.664	485.197	
139.317	484.257	
138.980	483.314	
138.652	482.368	
138.336	481.418	
138.031	480.464	
137.740	479.506	
137.463	478.543	
137.201	477.577	
136.955	476.606	
136.726	475.631	
136.515	474.652	
136.322	473.670	
136.149	472.684	
135.995	471.694	
135.862	470.702	
135.749	469.707	
135.657	468.709	
135.586	467.711	
135.536	466.710	
135.507	465.709	
135.500	464.708	
135.513	463.707	
135.545	462.706	
135.596	461.706	
135.664	460.707	
135.749	459.709	
135.849	458.712	
135.963	457.718	
136.091	456.724	
136.232	455.733	
136.386	454.743	
136.551	453.756	
136.726	452.770	
136.913	451.786	
137.110	450.804	
137.315	449.824	
137.530	448.846	
137.754	447.870	
137.985	446.895	
138.224	445.923	
138.470	444.952	
138.724	443.984	
138.984	443.017	
139.250	442.051	
139.523	441.088	
139.801	440.125	
140.084	439.165	
140.373	438.206	
140.667	437.249	
140.965	436.293	
141.268	435.338	
141.576	434.385	
141.887	433.434	
142.202	432.483	
142.521	431.534	
142.844	430.586	
143.170	429.639	
143.499	428.693	
143.831	427.749	
144.167	426.805	
144.505	425.862	
144.845	424.920	
145.188	423.980	
145.533	423.040	
145.881	422.101	
146.231	421.162	
146.583	420.225	
146.936	419.288	
147.291	418.351	
147.648	417.416	
148.007	416.481	
148.367	415.546	
148.728	414.612	
149.091	413.679	
149.454	412.746	
149.819	411.813	
150.184	410.881	
150.551	409.949	
150.918	409.017	
151.285	408.085	
151.654	407.154	
152.022	406.223	
152.392	405.292	
152.761	404.361	
153.130	403.431	
153.500	402.500	
