X	Y	
160.833	595.833	
160.665	594.845	
160.496	593.856	
160.328	592.868	
160.159	591.879	
159.991	590.891	
159.824	589.902	
159.657	588.913	
159.490	587.924	
159.323	586.935	
159.158	585.946	
158.993	584.957	
158.828	583.968	
158.665	582.979	
158.502	581.989	
158.340	580.999	
158.180	580.010	
158.020	579.020	
157.862	578.029	
157.704	577.039	
157.549	576.048	
157.394	575.057	
157.241	574.066	
157.090	573.075	
156.941	572.083	
156.793	571.092	
156.647	570.099	
156.503	569.107	
156.361	568.114	
156.221	567.121	
156.084	566.128	
155.949	565.134	
155.817	564.140	
155.687	563.146	
155.561	562.151	
155.437	561.156	
155.316	560.160	
155.199	559.164	
155.085	558.168	
154.975	557.171	
154.869	556.174	
154.767	555.177	
154.668	554.179	
154.575	553.180	
154.486	552.181	
154.401	551.182	
154.322	550.183	
154.247	549.183	
154.178	548.182	
154.114	547.181	
154.055	546.180	
154.002	545.179	
153.955	544.177	
153.914	543.175	
153.878	542.173	
153.849	541.171	
153.826	540.168	
153.810	539.166	
153.800	538.163	
153.796	537.160	
153.799	536.157	
153.808	535.154	
153.824	534.152	
153.847	533.149	
153.877	532.147	
153.913	531.145	
153.956	530.143	
154.005	529.141	
154.061	528.140	
154.123	527.139	
154.193	526.139	
154.268	525.139	
154.349	524.139	
154.435	523.140	
154.526	522.142	
154.621	521.143	
154.720	520.145	
154.822	519.148	
154.928	518.151	
155.036	517.154	
155.146	516.157	
155.258	515.160	
155.371	514.164	
155.485	513.168	
155.599	512.171	
155.714	511.175	
155.828	510.179	
155.940	509.182	
156.052	508.186	
156.161	507.189	
156.268	506.192	
156.371	505.194	
156.471	504.197	
156.565	503.198	
156.653	502.199	
156.735	501.200	
156.809	500.200	
156.873	499.199	
156.927	498.198	
156.971	497.196	
157.005	496.194	
157.029	495.191	
157.043	494.188	
157.047	493.186	
157.043	492.183	
157.030	491.180	
157.010	490.177	
156.983	489.175	
156.950	488.173	
156.914	487.171	
156.874	486.169	
156.833	485.167	
