X	Y	
158.167	538.500	
157.953	537.525	
157.739	536.551	
157.524	535.576	
157.310	534.601	
157.095	533.627	
156.880	532.653	
156.664	531.678	
156.447	530.704	
156.229	529.730	
156.011	528.757	
155.792	527.783	
155.571	526.810	
155.350	525.837	
155.127	524.864	
154.902	523.892	
154.676	522.920	
154.449	521.948	
154.219	520.977	
153.988	520.006	
153.755	519.036	
153.520	518.067	
153.282	517.097	
153.042	516.129	
152.799	515.161	
152.554	514.193	
152.306	513.227	
152.055	512.261	
151.801	511.296	
151.544	510.332	
151.283	509.369	
151.018	508.407	
150.750	507.445	
150.478	506.485	
150.201	505.527	
149.920	504.569	
149.635	503.613	
149.345	502.658	
149.050	501.705	
148.750	500.753	
148.447	499.802	
148.140	498.853	
147.830	497.904	
147.517	496.957	
147.202	496.010	
146.885	495.063	
146.567	494.118	
146.249	493.172	
145.929	492.226	
145.610	491.281	
145.292	490.335	
144.975	489.389	
144.660	488.442	
144.346	487.495	
144.035	486.547	
143.727	485.597	
143.423	484.647	
143.122	483.696	
142.826	482.743	
142.534	481.788	
142.247	480.833	
141.965	479.876	
141.689	478.917	
141.418	477.956	
141.153	476.994	
140.895	476.030	
140.642	475.065	
140.397	474.098	
140.158	473.129	
139.925	472.158	
139.699	471.186	
139.480	470.213	
139.267	469.238	
139.061	468.262	
138.861	467.284	
138.667	466.305	
138.479	465.325	
138.297	464.344	
138.121	463.362	
137.952	462.378	
137.788	461.394	
137.631	460.408	
137.480	459.422	
137.334	458.435	
137.195	457.447	
137.061	456.458	
136.934	455.468	
136.812	454.478	
136.697	453.486	
136.588	452.495	
136.485	451.502	
136.388	450.509	
136.297	449.515	
136.213	448.521	
136.135	447.526	
136.063	446.531	
135.998	445.535	
135.940	444.539	
135.888	443.542	
135.842	442.545	
135.803	441.548	
135.771	440.551	
135.747	439.553	
135.729	438.555	
135.718	437.558	
135.714	436.560	
135.718	435.562	
135.729	434.564	
135.748	433.566	
135.775	432.569	
135.809	431.571	
135.851	430.574	
135.902	429.578	
135.960	428.582	
136.027	427.586	
136.103	426.591	
136.188	425.597	
136.281	424.603	
136.383	423.611	
136.494	422.619	
136.613	421.628	
136.741	420.638	
136.876	419.650	
137.020	418.662	
137.171	417.676	
137.330	416.691	
137.497	415.707	
137.671	414.724	
137.852	413.743	
138.039	412.763	
138.234	411.784	
138.435	410.807	
138.643	409.831	
138.857	408.856	
139.076	407.883	
139.302	406.910	
139.533	405.940	
139.770	404.970	
140.012	404.002	
140.259	403.035	
140.511	402.070	
140.767	401.105	
141.028	400.142	
141.293	399.180	
141.562	398.219	
141.835	397.259	
142.112	396.301	
142.392	395.343	
142.676	394.386	
142.963	393.430	
143.252	392.475	
143.544	391.521	
143.839	390.568	
144.136	389.615	
144.435	388.663	
144.736	387.712	
145.039	386.761	
145.343	385.811	
145.649	384.861	
145.956	383.911	
146.263	382.962	
146.572	382.013	
146.881	381.064	
147.190	380.115	
147.500	379.167	
