X	Y	
158.167	534.500	
157.932	533.526	
157.696	532.551	
157.461	531.577	
157.224	530.603	
156.987	529.629	
156.748	528.656	
156.508	527.683	
156.267	526.710	
156.023	525.738	
155.777	524.766	
155.529	523.795	
155.278	522.825	
155.025	521.855	
154.768	520.886	
154.509	519.918	
154.246	518.951	
153.979	517.984	
153.709	517.019	
153.434	516.055	
153.156	515.093	
152.873	514.131	
152.585	513.171	
152.294	512.212	
151.997	511.255	
151.695	510.299	
151.388	509.345	
151.077	508.392	
150.759	507.441	
150.437	506.492	
150.109	505.545	
149.775	504.600	
149.436	503.657	
149.091	502.716	
148.741	501.777	
148.386	500.839	
148.028	499.903	
147.665	498.969	
147.299	498.036	
146.931	497.103	
146.560	496.172	
146.187	495.242	
145.813	494.312	
145.437	493.383	
145.060	492.454	
144.683	491.525	
144.306	490.597	
143.930	489.668	
143.554	488.739	
143.179	487.809	
142.805	486.879	
142.434	485.948	
142.064	485.017	
141.698	484.084	
141.334	483.150	
140.974	482.214	
140.618	481.277	
140.266	480.339	
139.920	479.398	
139.578	478.456	
139.243	477.512	
138.914	476.565	
138.592	475.616	
138.277	474.664	
137.971	473.710	
137.673	472.752	
137.385	471.792	
137.108	470.829	
136.842	469.863	
136.587	468.894	
136.345	467.921	
136.115	466.945	
135.899	465.967	
135.696	464.985	
135.507	464.001	
135.332	463.014	
135.172	462.025	
135.026	461.033	
134.895	460.039	
134.779	459.044	
134.678	458.047	
134.592	457.048	
134.521	456.048	
134.465	455.047	
134.423	454.046	
134.397	453.044	
134.385	452.042	
134.388	451.040	
134.404	450.037	
134.434	449.036	
134.478	448.034	
134.535	447.034	
134.604	446.034	
134.686	445.035	
134.779	444.037	
134.884	443.040	
135.001	442.045	
135.128	441.050	
135.265	440.057	
135.412	439.066	
135.568	438.076	
135.734	437.087	
135.908	436.100	
136.090	435.115	
136.280	434.131	
136.477	433.148	
136.681	432.167	
136.891	431.187	
137.108	430.208	
137.330	429.231	
137.558	428.255	
137.791	427.280	
138.030	426.306	
138.273	425.334	
138.521	424.363	
138.773	423.393	
139.029	422.424	
139.290	421.456	
139.554	420.489	
139.821	419.523	
140.093	418.558	
140.367	417.594	
140.645	416.631	
140.925	415.669	
141.209	414.708	
141.495	413.747	
141.784	412.787	
142.075	411.828	
142.369	410.870	
142.665	409.912	
142.963	408.955	
143.263	407.999	
143.565	407.043	
143.868	406.088	
144.174	405.133	
144.481	404.179	
144.789	403.226	
145.100	402.273	
145.411	401.320	
145.723	400.367	
146.037	399.416	
146.352	398.464	
146.668	397.513	
146.985	396.562	
147.303	395.611	
147.621	394.661	
147.940	393.711	
148.260	392.761	
148.581	391.811	
148.902	390.862	
149.223	389.912	
149.545	388.963	
149.867	388.014	
150.189	387.065	
150.511	386.116	
150.833	385.167	
