X	Y	
159.500	589.833	
159.281	588.860	
159.061	587.887	
158.842	586.913	
158.623	585.940	
158.405	584.966	
158.188	583.992	
157.971	583.018	
157.755	582.044	
157.540	581.070	
157.326	580.095	
157.114	579.120	
156.903	578.145	
156.694	577.170	
156.486	576.194	
156.281	575.217	
156.077	574.241	
155.876	573.263	
155.677	572.286	
155.480	571.307	
155.287	570.329	
155.096	569.349	
154.909	568.369	
154.724	567.389	
154.543	566.407	
154.367	565.425	
154.193	564.443	
154.025	563.459	
153.860	562.475	
153.701	561.490	
153.546	560.505	
153.397	559.518	
153.253	558.531	
153.115	557.542	
152.984	556.553	
152.859	555.563	
152.742	554.573	
152.632	553.581	
152.529	552.589	
152.435	551.595	
152.351	550.601	
152.276	549.606	
152.210	548.610	
152.156	547.614	
152.113	546.617	
152.081	545.620	
152.060	544.623	
152.049	543.625	
152.050	542.627	
152.060	541.629	
152.081	540.632	
152.111	539.635	
152.150	538.638	
152.197	537.641	
152.253	536.645	
152.316	535.649	
152.386	534.654	
152.462	533.659	
152.543	532.664	
152.630	531.670	
152.720	530.677	
152.813	529.683	
152.909	528.690	
153.006	527.697	
153.104	526.704	
153.201	525.711	
153.296	524.718	
153.390	523.724	
153.480	522.731	
153.565	521.737	
153.647	520.742	
153.725	519.748	
153.801	518.753	
153.874	517.758	
153.945	516.762	
154.016	515.767	
154.086	514.772	
154.156	513.777	
154.227	512.781	
154.300	511.786	
154.375	510.791	
154.452	509.796	
154.533	508.802	
154.617	507.808	
154.706	506.814	
154.799	505.821	
154.899	504.828	
155.004	503.836	
155.115	502.844	
155.234	501.853	
155.360	500.864	
155.494	499.875	
155.637	498.887	
155.787	497.901	
155.945	496.916	
156.110	495.932	
156.281	494.949	
156.459	493.967	
156.643	492.986	
156.832	492.007	
157.027	491.028	
157.227	490.051	
157.431	489.074	
157.639	488.098	
157.851	487.123	
158.067	486.149	
158.286	485.176	
158.509	484.203	
158.733	483.231	
158.961	482.259	
159.190	481.288	
159.421	480.318	
159.654	479.348	
159.889	478.378	
160.124	477.408	
160.360	476.439	
160.596	475.469	
160.833	474.500	
