X	Y	
166.833	570.500	
166.537	569.547	
166.241	568.594	
165.945	567.641	
165.650	566.687	
165.356	565.733	
165.062	564.779	
164.770	563.825	
164.480	562.870	
164.191	561.915	
163.904	560.959	
163.619	560.002	
163.337	559.045	
163.057	558.087	
162.780	557.128	
162.505	556.168	
162.234	555.208	
161.966	554.246	
161.702	553.284	
161.441	552.320	
161.185	551.356	
160.932	550.390	
160.684	549.424	
160.441	548.456	
160.202	547.487	
159.968	546.516	
159.740	545.545	
159.516	544.572	
159.299	543.598	
159.086	542.623	
158.880	541.646	
158.678	540.669	
158.483	539.690	
158.293	538.710	
158.108	537.729	
157.929	536.747	
157.756	535.764	
157.588	534.780	
157.426	533.796	
157.269	532.810	
157.118	531.823	
156.973	530.836	
156.833	529.848	
156.699	528.859	
156.570	527.869	
156.447	526.878	
156.329	525.887	
156.218	524.896	
156.111	523.903	
156.011	522.910	
155.916	521.917	
155.827	520.922	
155.744	519.928	
155.666	518.933	
155.594	517.937	
155.528	516.941	
155.467	515.945	
155.412	514.949	
155.363	513.952	
155.320	512.955	
155.282	511.957	
155.251	510.960	
155.224	509.962	
155.203	508.964	
155.188	507.966	
155.179	506.968	
155.174	505.970	
155.175	504.972	
155.182	503.974	
155.194	502.976	
155.211	501.978	
155.233	500.980	
155.261	499.982	
155.293	498.985	
155.331	497.987	
155.373	496.990	
155.421	495.993	
155.473	494.997	
155.530	494.000	
155.591	493.004	
155.658	492.008	
155.728	491.012	
155.803	490.017	
155.883	489.022	
155.967	488.028	
156.055	487.034	
156.147	486.040	
156.243	485.046	
156.344	484.053	
156.448	483.061	
156.555	482.068	
156.666	481.077	
156.781	480.085	
156.898	479.094	
157.019	478.103	
157.142	477.113	
157.269	476.123	
157.398	475.133	
157.529	474.144	
157.663	473.154	
157.799	472.166	
157.938	471.177	
158.078	470.189	
158.221	469.201	
158.365	468.214	
158.511	467.226	
158.659	466.239	
158.809	465.252	
158.959	464.266	
159.112	463.279	
159.265	462.293	
159.420	461.307	
159.576	460.321	
159.733	459.336	
159.890	458.350	
160.049	457.365	
160.208	456.379	
160.368	455.394	
160.529	454.409	
160.690	453.424	
160.851	452.439	
161.013	451.454	
161.175	450.470	
161.338	449.485	
161.500	448.500	
