X	Y	
164.833	533.500	
164.580	532.535	
164.327	531.570	
164.074	530.605	
163.821	529.640	
163.569	528.675	
163.318	527.710	
163.066	526.745	
162.816	525.779	
162.566	524.813	
162.318	523.847	
162.070	522.881	
161.823	521.914	
161.578	520.947	
161.334	519.980	
161.091	519.013	
160.849	518.045	
160.610	517.076	
160.371	516.108	
160.135	515.139	
159.900	514.169	
159.667	513.199	
159.436	512.229	
159.207	511.258	
158.980	510.287	
158.755	509.315	
158.534	508.342	
158.315	507.369	
158.100	506.395	
157.888	505.420	
157.679	504.445	
157.474	503.468	
157.273	502.491	
157.076	501.513	
156.883	500.535	
156.694	499.555	
156.510	498.575	
156.330	497.594	
156.154	496.612	
155.984	495.629	
155.817	494.645	
155.656	493.661	
155.499	492.676	
155.346	491.690	
155.199	490.703	
155.056	489.716	
154.918	488.728	
154.785	487.740	
154.656	486.750	
154.532	485.761	
154.413	484.770	
154.298	483.779	
154.188	482.788	
154.082	481.796	
153.980	480.804	
153.883	479.811	
153.791	478.818	
153.702	477.824	
153.618	476.830	
153.538	475.836	
153.462	474.841	
153.391	473.846	
153.323	472.851	
153.260	471.855	
153.201	470.859	
153.146	469.863	
153.095	468.867	
153.048	467.871	
153.005	466.874	
152.967	465.877	
152.933	464.880	
152.903	463.883	
152.877	462.886	
152.856	461.889	
152.839	460.891	
152.826	459.894	
152.818	458.896	
152.814	457.899	
152.815	456.901	
152.820	455.904	
152.830	454.906	
152.845	453.909	
152.864	452.912	
152.888	451.914	
152.917	450.917	
152.950	449.920	
152.989	448.923	
153.033	447.927	
153.082	446.931	
153.136	445.934	
153.196	444.939	
153.261	443.943	
153.331	442.948	
153.408	441.954	
153.489	440.959	
153.577	439.966	
153.671	438.973	
153.770	437.980	
153.875	436.988	
153.985	435.997	
154.101	435.006	
154.222	434.016	
154.349	433.026	
154.480	432.037	
154.616	431.049	
154.758	430.062	
154.903	429.075	
155.054	428.089	
155.209	427.103	
155.368	426.119	
155.532	425.135	
155.699	424.151	
155.871	423.169	
156.047	422.187	
156.226	421.205	
156.408	420.225	
156.594	419.245	
156.784	418.265	
156.977	417.286	
157.172	416.308	
157.371	415.331	
157.572	414.354	
157.776	413.377	
157.982	412.401	
158.190	411.426	
158.401	410.451	
158.614	409.476	
158.829	408.502	
159.045	407.528	
159.263	406.555	
159.483	405.582	
159.704	404.609	
159.926	403.636	
160.149	402.664	
160.373	401.692	
160.597	400.720	
160.822	399.748	
161.048	398.777	
161.274	397.805	
161.500	396.833	
