 ,Value,
1,3620.767,
2,3633.621,
3,3585.740,
4,3647.586,
5,3687.990,
6,3766.234,
7,3876.530,
8,3988.837,
9,4123.658,
10,4074.404,
11,4042.901,
12,3912.439,
13,3747.247,
14,3698.984,
15,3677.603,
16,3527.698,
17,3635.650,
18,3640.341,
19,3677.883,
20,3664.266,
21,3637.180,
22,3619.269,
23,3620.410,
24,3602.621,
25,3630.139,
26,3733.253,
27,3686.507,
28,3743.139,
29,3715.506,
30,3682.579,
31,3737.240,
32,3764.746,
33,3807.716,
34,3834.864,
35,3750.614,
36,3774.602,
37,3790.951,
38,3731.976,
39,3824.911,
40,3810.677,
41,3818.859,
42,3919.642,
43,3902.841,
44,3861.558,
45,3831.538,
46,3766.009,
47,3804.413,
48,3797.774,
49,3871.974,
50,3824.137,
51,3803.244,
52,3851.471,
53,3919.470,
54,3838.003,
55,3822.878,
56,3818.961,
57,3717.316,
58,3635.189,
59,3682.570,
60,3642.117,
61,3696.701,
62,3702.900,
63,3765.166,
64,3812.165,
65,3759.104,
66,3983.892,
67,3953.778,
68,4175.248,
69,4274.115,
70,4269.794,
71,4269.419,
72,4070.229,
73,3868.438,
74,3786.017,
75,3772.605,
76,3856.004,
77,3947.157,
78,3890.971,
79,3915.116,
80,3987.623,
81,3987.411,
82,3926.875,
83,3900.506,
84,3846.899,
85,3754.171,
86,3694.078,
87,3728.048,
88,3607.324,
89,3602.080,
90,3634.036,
91,3554.271,
92,3608.761,
93,3609.188,
94,3641.421,
95,3559.607,
96,3714.651,
97,3728.692,
98,3679.130,
99,3701.538,
100,3707.838,
101,3648.707,
102,3698.412,
103,3628.358,
104,3670.416,
105,3630.657,
106,3571.224,
107,3617.457,
108,3693.526,
109,3692.018,
110,3610.659,
111,3622.467,
112,3639.747,
113,3637.579,
114,3605.941,
115,3623.933,
116,3651.947,
117,3642.756,
118,3624.478,
119,3638.105,
120,3635.166,
121,3578.710,
122,3596.487,
123,3551.932,
124,3502.943,
125,3672.018,
126,3610.591,
127,3625.456,
128,3580.404,
129,3621.598,
130,3633.997,
131,3629.855,
132,3618.933,
133,3595.546,
134,3579.059,
135,3565.828,
136,3549.080,
137,3618.700,
138,3670.524,
139,3629.080,
140,3647.274,
141,3578.098,
142,3523.322,
