X	Y	
166.833	540.833	
166.496	539.888	
166.159	538.943	
165.822	537.998	
165.486	537.052	
165.151	536.106	
164.818	535.160	
164.486	534.213	
164.156	533.266	
163.828	532.317	
163.502	531.368	
163.179	530.418	
162.859	529.467	
162.541	528.515	
162.228	527.562	
161.917	526.608	
161.611	525.652	
161.308	524.695	
161.010	523.737	
160.716	522.778	
160.426	521.817	
160.142	520.855	
159.862	519.891	
159.587	518.926	
159.318	517.959	
159.055	516.991	
158.797	516.021	
158.544	515.050	
158.298	514.077	
158.058	513.103	
157.824	512.127	
157.596	511.150	
157.375	510.171	
157.160	509.191	
156.951	508.210	
156.750	507.227	
156.555	506.242	
156.367	505.257	
156.185	504.270	
156.011	503.282	
155.843	502.292	
155.682	501.302	
155.528	500.310	
155.380	499.318	
155.238	498.324	
155.103	497.330	
154.973	496.335	
154.850	495.339	
154.733	494.343	
154.621	493.345	
154.516	492.347	
154.416	491.349	
154.322	490.350	
154.234	489.350	
154.151	488.350	
154.074	487.350	
154.002	486.349	
153.936	485.348	
153.876	484.346	
153.821	483.344	
153.771	482.342	
153.727	481.339	
153.688	480.337	
153.655	479.334	
153.627	478.331	
153.605	477.328	
153.588	476.324	
153.576	475.321	
153.570	474.317	
153.570	473.314	
153.575	472.310	
153.586	471.307	
153.602	470.304	
153.623	469.301	
153.651	468.297	
153.684	467.295	
153.723	466.292	
153.767	465.289	
153.818	464.287	
153.874	463.285	
153.936	462.284	
154.004	461.283	
154.079	460.282	
154.159	459.282	
154.246	458.282	
154.339	457.283	
154.438	456.284	
154.544	455.287	
154.657	454.289	
154.776	453.293	
154.902	452.298	
155.035	451.303	
155.175	450.309	
155.322	449.317	
155.475	448.325	
155.635	447.334	
155.801	446.345	
155.974	445.356	
156.152	444.369	
156.337	443.383	
156.528	442.397	
156.725	441.413	
156.927	440.431	
157.135	439.449	
157.349	438.469	
157.568	437.489	
157.792	436.511	
158.021	435.534	
158.255	434.558	
158.494	433.584	
158.737	432.610	
158.985	431.638	
159.237	430.667	
159.493	429.696	
159.753	428.727	
160.017	427.759	
160.284	426.792	
160.555	425.826	
160.829	424.860	
161.106	423.896	
161.386	422.932	
161.669	421.969	
161.954	421.007	
162.241	420.046	
162.531	419.085	
162.822	418.125	
163.115	417.165	
163.410	416.206	
163.706	415.247	
164.003	414.289	
164.301	413.331	
164.600	412.373	
164.900	411.415	
165.200	410.458	
165.500	409.500	
