X	Y	
160.500	548.500	
160.179	547.555	
159.858	546.610	
159.536	545.665	
159.214	544.721	
158.892	543.776	
158.568	542.832	
158.244	541.888	
157.918	540.945	
157.592	540.002	
157.264	539.059	
156.934	538.117	
156.603	537.176	
156.270	536.235	
155.934	535.295	
155.597	534.356	
155.257	533.417	
154.914	532.480	
154.569	531.544	
154.220	530.609	
153.869	529.674	
153.514	528.742	
153.155	527.810	
152.793	526.880	
152.427	525.952	
152.056	525.025	
151.681	524.100	
151.302	523.177	
150.917	522.256	
150.527	521.338	
150.132	520.421	
149.732	519.507	
149.326	518.595	
148.917	517.685	
148.504	516.776	
148.089	515.869	
147.672	514.962	
147.255	514.056	
146.837	513.149	
146.421	512.242	
146.007	511.334	
145.595	510.425	
145.188	509.514	
144.784	508.601	
144.387	507.685	
143.996	506.767	
143.611	505.846	
143.235	504.922	
142.868	503.994	
142.510	503.062	
142.163	502.126	
141.826	501.187	
141.501	500.243	
141.189	499.296	
140.889	498.344	
140.602	497.388	
140.329	496.428	
140.069	495.464	
139.824	494.497	
139.593	493.526	
139.374	492.552	
139.169	491.576	
138.976	490.596	
138.795	489.615	
138.626	488.631	
138.468	487.646	
138.322	486.659	
138.187	485.670	
138.063	484.680	
137.949	483.688	
137.846	482.695	
137.753	481.702	
137.671	480.707	
137.598	479.712	
137.535	478.716	
137.482	477.719	
137.438	476.722	
137.404	475.725	
137.379	474.727	
137.364	473.729	
137.358	472.731	
137.360	471.733	
137.372	470.735	
137.393	469.737	
137.423	468.740	
137.462	467.742	
137.510	466.746	
137.567	465.749	
137.632	464.753	
137.707	463.758	
137.790	462.764	
137.882	461.770	
137.984	460.777	
138.094	459.785	
138.213	458.794	
138.341	457.804	
138.477	456.816	
138.623	455.828	
138.776	454.842	
138.937	453.857	
139.106	452.874	
139.283	451.892	
139.467	450.911	
139.659	449.931	
139.856	448.953	
140.061	447.976	
140.272	447.001	
140.489	446.027	
140.712	445.054	
140.941	444.082	
141.175	443.112	
141.414	442.143	
141.658	441.176	
141.908	440.209	
142.161	439.244	
142.419	438.280	
142.682	437.317	
142.948	436.355	
143.218	435.394	
143.491	434.434	
143.767	433.475	
144.047	432.517	
144.330	431.560	
144.615	430.604	
144.902	429.648	
145.192	428.693	
145.484	427.739	
145.777	426.785	
146.072	425.831	
146.369	424.879	
146.667	423.926	
146.966	422.974	
147.265	422.022	
147.565	421.070	
147.866	420.118	
148.167	419.167	
