X	Y	
158.833	583.167	
158.553	582.210	
158.273	581.254	
157.992	580.298	
157.710	579.343	
157.426	578.388	
157.140	577.433	
156.852	576.480	
156.561	575.527	
156.267	574.575	
155.970	573.624	
155.668	572.674	
155.363	571.726	
155.052	570.779	
154.737	569.834	
154.416	568.891	
154.090	567.949	
153.758	567.010	
153.419	566.073	
153.074	565.138	
152.721	564.207	
152.362	563.277	
151.997	562.350	
151.627	561.425	
151.252	560.502	
150.874	559.580	
150.493	558.660	
150.110	557.740	
149.726	556.820	
149.342	555.901	
148.959	554.981	
148.577	554.061	
148.196	553.140	
147.818	552.219	
147.443	551.296	
147.072	550.371	
146.705	549.445	
146.343	548.516	
145.986	547.586	
145.634	546.654	
145.289	545.719	
144.951	544.782	
144.619	543.843	
144.295	542.901	
143.978	541.956	
143.668	541.009	
143.367	540.059	
143.073	539.107	
142.788	538.153	
142.510	537.196	
142.241	536.237	
141.980	535.275	
141.728	534.311	
141.485	533.345	
141.250	532.377	
141.025	531.406	
140.808	530.434	
140.600	529.459	
140.402	528.483	
140.213	527.504	
140.034	526.524	
139.864	525.543	
139.704	524.559	
139.553	523.574	
139.412	522.588	
139.281	521.600	
139.160	520.612	
139.049	519.621	
138.948	518.630	
138.857	517.638	
138.776	516.645	
138.705	515.651	
138.645	514.657	
138.595	513.662	
138.555	512.666	
138.525	511.670	
138.506	510.674	
138.497	509.678	
138.499	508.681	
138.511	507.685	
138.533	506.689	
138.564	505.693	
138.606	504.698	
138.655	503.703	
138.714	502.708	
138.781	501.714	
138.856	500.720	
138.938	499.728	
139.029	498.735	
139.126	497.744	
139.230	496.753	
139.340	495.763	
139.457	494.773	
139.580	493.784	
139.709	492.797	
139.843	491.809	
139.984	490.823	
140.129	489.837	
140.279	488.852	
140.434	487.868	
140.593	486.884	
140.758	485.902	
140.926	484.920	
141.098	483.938	
141.274	482.958	
141.454	481.978	
141.638	480.999	
141.825	480.020	
142.015	479.042	
142.209	478.065	
142.405	477.088	
142.605	476.112	
142.807	475.136	
143.011	474.161	
143.219	473.186	
143.428	472.212	
143.640	471.239	
143.854	470.266	
144.069	469.293	
144.287	468.321	
144.506	467.349	
144.727	466.377	
144.950	465.406	
145.174	464.435	
145.399	463.465	
145.626	462.494	
145.853	461.524	
146.082	460.555	
146.311	459.585	
146.541	458.616	
146.772	457.646	
147.004	456.677	
147.236	455.708	
147.468	454.740	
147.701	453.771	
147.934	452.802	
148.167	451.833	
